File name: 20-50-75
Result: 65
Gen 1:[4, 4, 5, 1, 4, 4, 7, 6, 6, 3, 4, 7, 5, 6, 5, 7, 3, 1, 6, 7, 18058]
Gen 2:[4, 4, 5, 1, 4, 4, 7, 6, 6, 3, 4, 7, 5, 6, 5, 7, 3, 1, 6, 7, 18058]
Gen 3:[6, 5, 6, 0, 5, 4, 4, 2, 6, 2, 4, 5, 5, 4, 5, 6, 5, 2, 2, 6, 6072]
Gen 4:[6, 5, 6, 0, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 6066]
Gen 5:[6, 5, 6, 0, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 6066]
Gen 6:[6, 5, 6, 0, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 6066]
Gen 7:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 4, 5, 6, 5, 2, 2, 6, 3078]
Gen 8:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 4, 5, 6, 5, 2, 2, 6, 3078]
Gen 9:[6, 5, 6, 4, 4, 4, 4, 2, 6, 1, 5, 2, 6, 5, 6, 4, 5, 2, 2, 6, 1070]
Gen 10:[6, 5, 6, 4, 4, 4, 4, 2, 6, 1, 5, 2, 6, 5, 6, 4, 5, 2, 2, 6, 1070]
Gen 11:[6, 5, 6, 4, 4, 4, 4, 2, 6, 1, 5, 2, 6, 5, 6, 4, 5, 2, 2, 6, 1070]
Gen 12:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 66]
Gen 13:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 66]
Gen 14:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 66]
Gen 15:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 66]
Gen 16:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 6, 6, 5, 2, 2, 6, 66]
Gen 17:[6, 5, 6, 4, 5, 4, 4, 2, 6, 2, 4, 5, 5, 6, 5, 6, 5, 2, 2, 6, 65]
