File name: 40-50-75
Result: 61
Gen 1:[3, 7, 4, 6, 6, 4, 10, 5, 8, 5, 8, 4, 4, 3, 2, 3, 4, 5, 7, 6, 7, 3, 7, 5, 5, 8, 3, 4, 5, 3, 7, 10, 4, 2, 7, 9, 2, 6, 9, 3, 48054]
Gen 2:[4, 7, 5, 6, 6, 3, 9, 7, 9, 5, 8, 7, 5, 3, 2, 5, 2, 6, 8, 5, 7, 2, 8, 3, 5, 7, 2, 6, 9, 2, 7, 5, 5, 2, 8, 7, 2, 8, 8, 1, 35070]
Gen 3:[3, 7, 7, 8, 6, 4, 10, 7, 8, 8, 8, 3, 5, 3, 4, 5, 0, 4, 6, 4, 7, 5, 9, 6, 7, 5, 5, 3, 6, 3, 7, 10, 7, 4, 11, 8, 3, 5, 8, 3, 30062]
Gen 4:[3, 7, 7, 8, 6, 4, 10, 7, 8, 8, 8, 3, 5, 3, 4, 5, 0, 4, 6, 4, 7, 5, 9, 6, 7, 5, 5, 3, 6, 3, 7, 10, 7, 4, 11, 8, 3, 5, 8, 3, 30062]
Gen 5:[7, 7, 5, 4, 6, 4, 8, 5, 6, 5, 7, 6, 5, 2, 2, 5, 4, 4, 6, 3, 8, 3, 7, 5, 6, 5, 4, 4, 9, 3, 7, 6, 4, 2, 8, 10, 2, 6, 8, 3, 21074]
Gen 6:[3, 7, 4, 6, 6, 4, 8, 5, 6, 5, 7, 6, 5, 3, 2, 5, 4, 5, 8, 7, 8, 5, 7, 3, 8, 6, 3, 6, 8, 2, 7, 9, 7, 4, 5, 10, 4, 7, 8, 3, 14072]
Gen 7:[3, 7, 4, 6, 6, 4, 8, 5, 6, 5, 7, 6, 5, 3, 4, 5, 4, 5, 8, 7, 8, 5, 7, 3, 8, 6, 3, 6, 8, 2, 7, 9, 7, 4, 5, 10, 4, 7, 8, 3, 9072]
Gen 8:[3, 7, 7, 8, 6, 4, 10, 7, 8, 8, 7, 4, 4, 3, 5, 5, 4, 3, 8, 4, 5, 4, 9, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 8065]
Gen 9:[3, 7, 7, 8, 6, 4, 10, 7, 8, 8, 7, 4, 4, 3, 5, 5, 4, 3, 8, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 4065]
Gen 10:[6, 7, 5, 5, 6, 3, 8, 7, 6, 5, 7, 4, 5, 3, 4, 5, 4, 3, 7, 7, 8, 3, 8, 6, 8, 5, 4, 4, 6, 2, 7, 8, 4, 4, 8, 9, 3, 7, 8, 4, 4064]
Gen 11:[6, 7, 5, 5, 6, 3, 8, 7, 6, 5, 7, 4, 5, 3, 4, 5, 4, 3, 7, 7, 8, 3, 8, 6, 8, 5, 4, 4, 6, 2, 7, 8, 4, 4, 8, 9, 3, 7, 8, 4, 4064]
Gen 12:[3, 7, 5, 4, 6, 4, 8, 5, 6, 5, 7, 5, 5, 3, 5, 5, 4, 3, 7, 7, 8, 3, 8, 6, 8, 5, 4, 4, 6, 2, 7, 8, 4, 4, 8, 9, 3, 7, 8, 3, 4064]
Gen 13:[3, 7, 7, 8, 6, 4, 8, 5, 8, 4, 7, 4, 4, 3, 4, 5, 4, 3, 7, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 73]
Gen 14:[3, 7, 7, 8, 6, 4, 8, 5, 8, 4, 7, 4, 4, 3, 4, 5, 4, 3, 7, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 73]
Gen 15:[3, 7, 7, 8, 6, 4, 8, 5, 8, 4, 7, 4, 4, 3, 4, 5, 4, 3, 7, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 73]
Gen 16:[3, 7, 7, 8, 6, 4, 8, 5, 8, 4, 7, 4, 4, 3, 4, 5, 4, 3, 7, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 73]
Gen 17:[3, 7, 7, 8, 6, 4, 8, 5, 8, 4, 7, 4, 4, 3, 4, 5, 4, 3, 7, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 73]
Gen 18:[3, 7, 7, 8, 6, 4, 8, 7, 6, 5, 7, 4, 4, 3, 5, 5, 4, 3, 8, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 68]
Gen 19:[3, 7, 7, 8, 6, 4, 8, 7, 6, 5, 7, 4, 4, 3, 5, 5, 4, 3, 8, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 68]
Gen 20:[3, 7, 7, 8, 6, 4, 8, 5, 6, 5, 7, 4, 5, 3, 4, 5, 4, 3, 8, 4, 5, 4, 8, 4, 7, 5, 5, 3, 6, 3, 7, 7, 7, 6, 6, 8, 4, 8, 8, 3, 68]
Gen 21:[3, 7, 4, 6, 6, 3, 8, 7, 6, 5, 7, 4, 5, 3, 4, 5, 4, 3, 7, 7, 8, 3, 8, 6, 7, 5, 5, 3, 6, 3, 7, 7, 7, 4, 5, 8, 4, 8, 8, 3, 68]
