File name: 40-50-75
Result: 63
Gen 1:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 2:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 3:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 4:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 5:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 6:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 7:[4, 7, 7, 8, 6, 4, 11, 5, 9, 6, 9, 9, 5, 3, 3, 3, 4, 4, 7, 6, 5, 3, 10, 6, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 10, 3, 9, 8, 4, 24053]
Gen 8:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 2, 4, 4, 3, 8, 5, 5, 5, 7, 4, 8, 5, 6, 2, 6, 3, 7, 7, 7, 6, 8, 10, 3, 8, 8, 2, 16069]
Gen 9:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 3, 5, 4, 4, 7, 6, 5, 3, 10, 6, 5, 8, 3, 2, 7, 2, 7, 7, 5, 5, 6, 7, 3, 8, 8, 2, 12073]
Gen 10:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 3, 5, 4, 4, 7, 6, 5, 3, 10, 6, 5, 8, 3, 2, 7, 2, 7, 7, 5, 5, 6, 7, 3, 8, 8, 2, 12073]
Gen 11:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 3, 5, 4, 4, 7, 6, 5, 3, 10, 6, 5, 8, 3, 2, 7, 2, 7, 7, 5, 5, 6, 7, 3, 8, 8, 2, 12073]
Gen 12:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 3, 5, 4, 4, 7, 6, 5, 3, 10, 6, 5, 8, 3, 2, 7, 2, 7, 7, 5, 5, 6, 7, 3, 8, 8, 2, 12073]
Gen 13:[5, 7, 4, 6, 7, 4, 11, 5, 8, 6, 7, 3, 4, 3, 3, 5, 4, 3, 8, 5, 5, 5, 7, 4, 8, 5, 6, 2, 6, 3, 7, 7, 7, 6, 8, 10, 3, 8, 8, 2, 11069]
Gen 14:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 15:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 16:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 17:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 18:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 19:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 20:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 5, 5, 5, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 2072]
Gen 21:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 22:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 23:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 24:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 25:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 26:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 27:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 28:[4, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 3, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 2, 7, 2, 7, 5, 5, 5, 7, 7, 3, 8, 8, 4, 2064]
Gen 29:[7, 7, 5, 9, 7, 4, 9, 5, 9, 8, 9, 9, 5, 3, 3, 3, 4, 4, 8, 3, 5, 3, 7, 4, 9, 8, 3, 5, 9, 3, 7, 5, 5, 5, 7, 7, 3, 8, 8, 3, 68]
