File name: 40-10-15
Result: 15
Gen 1:[8, 8, 3, 1, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 4012]
Gen 2:[8, 8, 3, 1, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 4012]
Gen 3:[8, 8, 3, 1, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 4012]
Gen 4:[8, 8, 3, 1, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 4012]
Gen 5:[8, 8, 3, 1, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 4012]
Gen 6:[8, 8, 3, 3, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 2012]
Gen 7:[8, 8, 3, 3, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 2012]
Gen 8:[8, 8, 3, 3, 10, 10, 4, 7, 3, 2, 10, 10, 9, 9, 11, 6, 4, 6, 3, 8, 7, 6, 5, 4, 2, 8, 5, 6, 11, 2, 6, 4, 11, 3, 10, 1, 7, 9, 4, 9, 2012]
Gen 9:[5, 6, 2, 2, 7, 7, 4, 4, 1, 1, 10, 9, 9, 8, 8, 4, 4, 7, 2, 8, 6, 6, 3, 6, 2, 7, 5, 5, 10, 1, 6, 4, 10, 1, 8, 2, 8, 10, 3, 9, 2012]
Gen 10:[5, 6, 2, 2, 7, 7, 4, 4, 1, 1, 10, 9, 9, 8, 8, 4, 4, 7, 2, 8, 6, 6, 3, 6, 2, 7, 5, 5, 10, 1, 6, 4, 10, 1, 8, 2, 8, 10, 3, 9, 2012]
Gen 11:[5, 6, 2, 2, 7, 7, 4, 4, 1, 1, 10, 9, 9, 8, 8, 4, 4, 7, 2, 8, 6, 6, 3, 6, 2, 7, 5, 5, 10, 1, 6, 4, 10, 1, 8, 2, 8, 10, 3, 9, 2012]
Gen 12:[5, 6, 2, 2, 7, 7, 4, 4, 1, 1, 10, 9, 9, 8, 8, 4, 4, 7, 2, 8, 6, 6, 3, 6, 2, 7, 5, 5, 10, 1, 6, 4, 10, 1, 8, 2, 8, 10, 3, 9, 2012]
Gen 13:[8, 7, 2, 2, 7, 7, 5, 4, 5, 2, 11, 8, 9, 8, 11, 3, 3, 6, 3, 8, 6, 6, 5, 4, 2, 7, 4, 6, 11, 3, 6, 3, 11, 2, 8, 2, 9, 8, 7, 9, 15]
