File name: 20-50-75
Result: 62
Gen 1:[7, 5, 6, 2, 5, 5, 7, 4, 6, 2, 4, 6, 5, 6, 6, 7, 7, 2, 7, 7, 13064]
Gen 2:[6, 4, 5, 6, 6, 5, 5, 3, 6, 1, 4, 4, 6, 4, 6, 4, 3, 3, 5, 6, 10073]
Gen 3:[6, 4, 5, 6, 6, 5, 5, 3, 6, 1, 4, 4, 6, 4, 6, 4, 3, 3, 5, 6, 10073]
Gen 4:[6, 4, 5, 6, 6, 5, 5, 3, 6, 2, 4, 3, 6, 4, 6, 4, 3, 3, 5, 6, 1073]
Gen 5:[6, 4, 5, 6, 6, 5, 5, 3, 6, 2, 4, 3, 6, 4, 6, 4, 3, 3, 5, 6, 1073]
Gen 6:[4, 4, 5, 4, 6, 3, 6, 3, 6, 1, 4, 6, 5, 4, 4, 6, 3, 3, 3, 6, 1067]
Gen 7:[4, 4, 5, 4, 6, 3, 6, 3, 6, 1, 4, 6, 5, 4, 4, 6, 3, 3, 3, 6, 1067]
Gen 8:[6, 4, 5, 6, 6, 5, 5, 3, 6, 1, 4, 4, 6, 4, 6, 4, 3, 3, 3, 6, 1067]
Gen 9:[6, 4, 5, 6, 6, 5, 5, 3, 6, 5, 4, 5, 6, 4, 6, 4, 3, 3, 3, 6, 72]
Gen 10:[4, 5, 6, 5, 5, 5, 4, 3, 6, 4, 4, 5, 6, 5, 6, 4, 3, 3, 3, 6, 67]
Gen 11:[4, 5, 6, 5, 5, 5, 4, 3, 6, 4, 4, 5, 6, 5, 6, 4, 3, 3, 3, 6, 67]
Gen 12:[6, 4, 5, 6, 6, 5, 5, 3, 6, 5, 4, 3, 6, 4, 6, 4, 3, 3, 3, 6, 65]
Gen 13:[4, 4, 6, 5, 5, 5, 4, 3, 6, 4, 4, 5, 6, 5, 5, 5, 3, 3, 3, 6, 65]
Gen 14:[4, 4, 6, 5, 5, 5, 4, 3, 6, 4, 4, 5, 6, 5, 5, 5, 3, 3, 3, 6, 65]
Gen 15:[4, 4, 6, 5, 5, 3, 4, 3, 6, 5, 4, 5, 6, 5, 5, 5, 3, 3, 3, 6, 64]
Gen 16:[4, 4, 6, 5, 5, 3, 4, 3, 6, 4, 4, 5, 6, 5, 5, 5, 3, 3, 3, 6, 64]
Gen 17:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 4, 6, 3, 3, 3, 6, 63]
Gen 18:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 4, 6, 3, 3, 3, 6, 63]
Gen 19:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 4, 6, 3, 3, 3, 6, 63]
Gen 20:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 6, 6, 3, 3, 3, 6, 63]
Gen 21:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 4, 6, 3, 3, 3, 6, 63]
Gen 22:[4, 4, 5, 3, 6, 5, 5, 3, 6, 4, 4, 4, 6, 4, 6, 6, 3, 3, 3, 6, 63]
Gen 23:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 5, 6, 3, 3, 3, 6, 63]
Gen 24:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 4, 6, 3, 3, 3, 6, 63]
Gen 25:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 6, 6, 3, 3, 3, 6, 63]
Gen 26:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 5, 6, 3, 3, 3, 6, 63]
Gen 27:[4, 4, 5, 3, 6, 5, 4, 3, 6, 4, 4, 5, 6, 5, 5, 6, 3, 3, 3, 6, 63]
Gen 28:[4, 4, 5, 3, 6, 5, 5, 3, 6, 4, 4, 4, 6, 4, 6, 6, 3, 3, 3, 6, 63]
Gen 29:[4, 4, 5, 3, 6, 5, 5, 3, 6, 4, 4, 4, 6, 4, 6, 6, 3, 3, 3, 6, 63]
Gen 30:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 31:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 32:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 33:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 34:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 35:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 36:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 37:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 38:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 39:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 40:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 41:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 42:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 43:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 44:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 45:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 46:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 47:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 48:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 49:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 50:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 51:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 52:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 53:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 54:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 55:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 56:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 57:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 58:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 59:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 60:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
Gen 61:[4, 4, 5, 3, 6, 5, 5, 3, 6, 5, 4, 4, 6, 4, 4, 6, 3, 3, 3, 6, 62]
