File name: 20-10-15
Result: 11
Gen 1:[6, 6, 3, 6, 4, 4, 3, 4, 4, 4, 3, 6, 7, 4, 7, 2, 7, 7, 5, 6, 5011]
Gen 2:[2, 6, 7, 5, 3, 5, 6, 2, 3, 7, 6, 7, 5, 3, 3, 3, 5, 7, 6, 6, 3011]
Gen 3:[2, 6, 7, 5, 3, 5, 6, 2, 3, 7, 6, 7, 5, 3, 3, 3, 5, 7, 6, 6, 3011]
Gen 4:[6, 3, 4, 5, 3, 6, 4, 3, 3, 3, 3, 5, 5, 4, 6, 4, 5, 7, 6, 5, 2012]
Gen 5:[6, 4, 5, 3, 3, 6, 4, 4, 4, 4, 6, 5, 4, 3, 3, 3, 6, 9, 6, 5, 2011]
Gen 6:[2, 6, 7, 5, 3, 5, 6, 2, 3, 7, 6, 7, 5, 3, 3, 3, 5, 7, 5, 6, 2010]
Gen 7:[6, 3, 4, 5, 3, 6, 4, 3, 3, 3, 3, 5, 5, 4, 6, 4, 5, 6, 6, 5, 1012]
Gen 8:[6, 3, 4, 5, 3, 6, 4, 3, 3, 3, 3, 5, 5, 4, 6, 4, 5, 6, 6, 5, 1012]
Gen 9:[6, 3, 4, 5, 3, 6, 4, 3, 3, 3, 3, 5, 5, 4, 6, 4, 5, 6, 6, 5, 1012]
Gen 10:[4, 4, 5, 4, 3, 6, 4, 3, 3, 3, 3, 6, 3, 3, 6, 4, 5, 7, 5, 5, 1011]
Gen 11:[3, 4, 5, 3, 3, 6, 5, 4, 4, 3, 6, 6, 4, 3, 3, 4, 5, 7, 6, 4, 1011]
Gen 12:[3, 4, 5, 3, 3, 6, 4, 3, 3, 3, 3, 5, 5, 4, 6, 4, 6, 6, 5, 4, 11]
