File name: 40-20-30
Result: 29
Gen 1:[6, 2, 3, 4, 7, 2, 9, 9, 9, 4, 6, 2, 0, 6, 3, 6, 9, 7, 5, 3, 2, 2, 4, 7, 3, 12, 5, 2, 3, 9, 5, 8, 4, 8, 2, 6, 7, 9, 10, 5, 8030]
Gen 2:[6, 2, 3, 4, 7, 2, 9, 9, 9, 4, 6, 2, 0, 6, 3, 6, 9, 7, 5, 3, 2, 2, 4, 7, 3, 12, 5, 2, 3, 9, 5, 8, 4, 8, 2, 6, 7, 9, 10, 5, 8030]
Gen 3:[6, 2, 3, 4, 7, 2, 9, 9, 9, 4, 6, 2, 0, 6, 3, 6, 9, 7, 5, 3, 2, 2, 4, 7, 3, 12, 5, 2, 3, 9, 5, 8, 4, 8, 2, 6, 7, 9, 10, 5, 8030]
Gen 4:[7, 0, 4, 6, 5, 2, 9, 10, 9, 6, 4, 1, 2, 6, 3, 5, 9, 7, 5, 3, 2, 4, 2, 8, 3, 10, 4, 2, 3, 9, 8, 8, 4, 10, 1, 8, 7, 9, 9, 6, 7026]
Gen 5:[7, 0, 3, 4, 8, 3, 8, 10, 10, 5, 4, 0, 2, 3, 4, 6, 8, 10, 4, 5, 2, 4, 2, 8, 5, 10, 4, 2, 6, 8, 5, 7, 3, 10, 1, 7, 2, 9, 9, 6, 6030]
Gen 6:[7, 2, 5, 3, 7, 3, 10, 10, 9, 4, 6, 2, 2, 3, 5, 5, 9, 9, 6, 4, 2, 2, 2, 7, 3, 12, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 6027]
Gen 7:[6, 2, 3, 4, 7, 2, 9, 10, 9, 4, 6, 2, 2, 6, 5, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 12, 5, 2, 3, 9, 5, 7, 4, 10, 2, 6, 7, 9, 10, 5, 3029]
Gen 8:[6, 2, 3, 4, 7, 2, 9, 10, 9, 4, 6, 2, 2, 6, 5, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 12, 5, 2, 3, 9, 5, 7, 4, 10, 2, 6, 7, 9, 10, 5, 3029]
Gen 9:[7, 2, 5, 5, 7, 2, 10, 8, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3028]
Gen 10:[7, 2, 5, 5, 7, 2, 10, 8, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3028]
Gen 11:[7, 2, 5, 5, 7, 2, 10, 8, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3028]
Gen 12:[7, 2, 5, 5, 7, 2, 10, 8, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3028]
Gen 13:[7, 2, 5, 5, 7, 2, 9, 10, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3027]
Gen 14:[7, 2, 5, 5, 7, 2, 9, 10, 9, 5, 6, 1, 2, 4, 3, 4, 9, 9, 5, 3, 2, 2, 4, 7, 3, 8, 3, 2, 3, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 3027]
Gen 15:[6, 2, 3, 4, 8, 2, 8, 11, 10, 4, 5, 1, 2, 6, 3, 4, 9, 9, 5, 4, 2, 2, 3, 6, 3, 9, 3, 2, 5, 9, 9, 8, 4, 10, 2, 6, 5, 9, 8, 6, 2030]
Gen 16:[6, 2, 3, 4, 7, 2, 9, 10, 9, 4, 6, 2, 2, 6, 5, 4, 9, 9, 5, 3, 2, 4, 2, 6, 3, 9, 5, 2, 3, 9, 5, 7, 4, 10, 2, 7, 2, 9, 9, 5, 2028]
Gen 17:[7, 2, 5, 3, 6, 2, 7, 9, 9, 4, 4, 2, 2, 3, 5, 5, 8, 9, 5, 3, 2, 2, 4, 7, 3, 9, 3, 2, 7, 9, 9, 6, 4, 8, 2, 6, 4, 9, 10, 8, 1029]
Gen 18:[7, 2, 5, 3, 6, 2, 7, 9, 9, 4, 4, 2, 2, 3, 5, 5, 8, 9, 5, 3, 2, 2, 4, 7, 3, 9, 3, 2, 7, 9, 9, 6, 4, 8, 2, 6, 6, 9, 9, 8, 29]
