File name: 40-10-15
Result: 15
Gen 1:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 11, 3, 6, 3, 11, 2, 9, 2, 9, 8, 4, 9, 4015]
Gen 2:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 11, 3, 6, 3, 11, 2, 9, 2, 9, 8, 4, 9, 4015]
Gen 3:[5, 7, 2, 0, 7, 10, 4, 4, 4, 0, 11, 10, 8, 11, 11, 3, 3, 9, 3, 8, 8, 10, 5, 6, 3, 9, 6, 6, 11, 3, 6, 3, 10, 0, 7, 0, 9, 11, 7, 9, 4013]
Gen 4:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 1, 9, 11, 4, 9, 3015]
Gen 5:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 1, 9, 11, 4, 9, 3015]
Gen 6:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 1, 9, 11, 4, 9, 3015]
Gen 7:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 10, 3, 5, 3, 9, 2, 9, 2, 7, 8, 4, 9, 2014]
Gen 8:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 10, 3, 5, 3, 9, 2, 9, 2, 7, 8, 4, 9, 2014]
Gen 9:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 10, 3, 5, 3, 9, 2, 9, 2, 7, 8, 4, 9, 2014]
Gen 10:[5, 6, 4, 1, 7, 6, 4, 7, 4, 3, 10, 10, 9, 7, 10, 4, 4, 6, 2, 8, 8, 10, 5, 10, 2, 8, 6, 6, 10, 3, 5, 3, 9, 2, 9, 2, 7, 8, 4, 9, 2014]
Gen 11:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 1, 9, 9, 4, 9, 1015]
Gen 12:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 1, 9, 9, 4, 9, 1015]
Gen 13:[6, 8, 3, 3, 7, 7, 5, 4, 2, 2, 9, 8, 10, 7, 9, 3, 3, 6, 3, 8, 8, 9, 5, 7, 2, 9, 6, 5, 10, 4, 6, 3, 10, 2, 9, 2, 9, 8, 4, 9, 15]
