File name: 20-20-30
Result: 23
Gen 1:[4, 5, 6, 4, 5, 4, 2, 5, 5, 3, 8, 5, 6, 2, 2, 5, 6, 5, 2, 4, 5026]
Gen 2:[4, 5, 6, 4, 5, 4, 2, 5, 5, 3, 8, 5, 6, 2, 2, 5, 6, 5, 2, 4, 5026]
Gen 3:[4, 6, 6, 3, 5, 4, 3, 4, 5, 2, 6, 2, 6, 4, 5, 3, 6, 5, 5, 4, 3023]
Gen 4:[4, 6, 6, 3, 5, 4, 3, 4, 5, 2, 6, 2, 6, 4, 5, 3, 6, 5, 5, 4, 3023]
Gen 5:[2, 4, 5, 4, 3, 4, 2, 5, 3, 3, 5, 5, 5, 2, 3, 3, 5, 5, 3, 4, 2027]
Gen 6:[2, 4, 5, 4, 3, 4, 2, 5, 3, 3, 5, 5, 5, 2, 3, 3, 5, 5, 3, 4, 2027]
Gen 7:[2, 4, 5, 4, 3, 4, 2, 5, 3, 3, 5, 5, 5, 2, 3, 3, 5, 5, 3, 4, 2027]
Gen 8:[4, 5, 5, 3, 3, 4, 2, 4, 2, 2, 4, 3, 5, 2, 3, 3, 5, 5, 3, 4, 1026]
Gen 9:[2, 5, 5, 4, 3, 4, 2, 4, 2, 2, 4, 3, 3, 3, 3, 7, 5, 5, 5, 4, 1023]
Gen 10:[4, 5, 6, 5, 4, 4, 2, 5, 5, 2, 6, 5, 6, 2, 2, 6, 6, 5, 2, 4, 23]
