File name: 40-35-50
Result: 47
Gen 1:[10, 4, 3, 4, 2, 2, 11, 9, 9, 5, 8, 5, 7, 6, 9, 2, 3, 6, 10, 8, 6, 10, 9, 3, 4, 8, 9, 3, 6, 2, 3, 9, 9, 5, 7, 2, 8, 13, 5, 5, 13045]
Gen 2:[10, 4, 3, 4, 2, 2, 11, 9, 9, 5, 8, 5, 7, 6, 9, 2, 3, 6, 10, 8, 6, 10, 9, 3, 4, 8, 9, 3, 6, 2, 3, 9, 9, 5, 7, 2, 8, 13, 5, 5, 13045]
Gen 3:[10, 4, 3, 4, 2, 2, 11, 9, 9, 5, 8, 5, 7, 6, 9, 2, 3, 6, 10, 8, 6, 10, 9, 3, 4, 8, 9, 3, 6, 2, 3, 9, 9, 5, 7, 2, 8, 13, 5, 5, 13045]
Gen 4:[10, 4, 3, 4, 2, 2, 11, 9, 9, 5, 8, 5, 7, 6, 9, 2, 3, 6, 10, 8, 6, 10, 9, 3, 4, 8, 9, 3, 6, 2, 3, 9, 9, 5, 7, 2, 8, 13, 5, 5, 13045]
Gen 5:[10, 4, 3, 4, 2, 2, 11, 9, 9, 5, 8, 5, 7, 6, 9, 2, 3, 6, 10, 8, 6, 10, 9, 3, 4, 8, 9, 3, 6, 2, 3, 9, 9, 5, 7, 2, 8, 13, 5, 5, 13045]
Gen 6:[8, 5, 2, 4, 2, 2, 10, 6, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 4, 9, 6, 3, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 6, 5, 8048]
Gen 7:[8, 5, 2, 4, 2, 2, 10, 6, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 4, 9, 6, 3, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 6, 5, 8048]
Gen 8:[8, 5, 2, 4, 2, 2, 10, 6, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 4, 9, 6, 3, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 6, 5, 8048]
Gen 9:[8, 5, 2, 4, 2, 2, 10, 6, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 4, 9, 6, 3, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 6, 5, 8048]
Gen 10:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 11:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 12:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 13:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 14:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 15:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 16:[9, 3, 2, 4, 2, 2, 9, 5, 9, 5, 8, 8, 6, 6, 6, 4, 3, 7, 8, 7, 5, 9, 9, 4, 3, 10, 5, 3, 6, 2, 2, 6, 9, 5, 7, 2, 8, 9, 5, 4, 1050]
Gen 17:[8, 5, 2, 4, 2, 2, 10, 9, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 6, 9, 6, 3, 3, 10, 5, 5, 7, 3, 4, 8, 10, 4, 7, 2, 8, 9, 6, 5, 1049]
Gen 18:[9, 5, 2, 4, 2, 2, 10, 9, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 6, 9, 6, 3, 3, 10, 5, 5, 7, 3, 4, 8, 10, 4, 7, 2, 8, 9, 6, 4, 1049]
Gen 19:[9, 5, 2, 4, 2, 2, 10, 9, 8, 6, 8, 8, 9, 4, 6, 2, 5, 6, 10, 7, 6, 9, 6, 3, 3, 10, 5, 5, 7, 3, 4, 8, 10, 4, 7, 2, 8, 9, 6, 4, 1049]
Gen 20:[8, 5, 2, 4, 2, 2, 10, 6, 8, 6, 8, 8, 9, 4, 6, 4, 3, 6, 10, 7, 6, 9, 6, 3, 3, 10, 9, 5, 7, 3, 4, 8, 10, 4, 7, 2, 8, 9, 6, 5, 1049]
