Name: 60-20-30
Gen0: 1 1
Gen1: 1 1
Gen2: 1 1
Gen3: 1 1
Gen4: 1 1
Gen5: 1 1
Gen6: 1 1
Gen7: 1 1
Gen8: 1 1
Gen9: 2 1
Gen10: 2 1
Gen11: 2 1
Gen12: 2 1
Gen13: 2 1
Gen14: 2 1
Gen15: 2 1
Gen16: 2 1
Gen17: 3 1
Gen18: 2 1
Gen19: 3 1
Gen20: 4 1
Gen21: 3 1
Gen22: 3 1
Gen23: 4 1
Gen24: 3 1
Gen25: 3 1
Gen26: 3 1
Gen27: 4 1
Gen28: 3 1
Gen29: 3 1
Gen30: 3 1
Gen31: 3 1
Gen32: 3 1
Gen33: 3 1
Gen34: 3 1
Gen35: 3 1
Gen36: 3 1
Gen37: 3 1
Gen38: 2 1
Gen39: 2 1
Gen40: 2 1
Gen41: 2 1
Gen42: 2 1
Gen43: 2 1
Gen44: 2 1
Gen45: 2 1
Gen46: 2 1
Gen47: 2 1
Gen48: 2 1
Gen49: 2 1
Gen50: 2 1
Gen51: 2 1
Gen52: 2 1
Gen53: 3 1
Gen54: 3 1
Gen55: 3 1
Gen56: 3 1
Gen57: 3 1
Gen58: 2 1
Gen59: 2 1
Gen60: 2 1
Gen61: 1 1
Gen62: 1 1
Gen63: 1 1
Gen64: 1 1
Gen65: 1 1
Gen66: 1 1
Gen67: 2 1
Gen68: 1 1
Gen69: 1 1
Gen70: 2 1
Gen71: 1 1
Gen72: 2 1
Gen73: 1 1
Gen74: 1 1
Gen75: 1 1
Gen76: 1 1
Gen77: 1 1
Gen78: 1 1
Gen79: 2 1
Gen80: 1 1
Gen81: 1 1
Gen82: 1 1
Gen83: 1 1
Gen84: 2 1
Gen85: 2 1
Gen86: 2 1
Gen87: 1 1
Gen88: 1 1
Gen89: 1 1
Gen90: 1 1
Gen91: 1 1
Gen92: 1 1
Gen93: 1 1
Gen94: 1 1
Gen95: 1 1
Gen96: 2 1
Gen97: 1 1
Gen98: 1 1
Gen99: 1 1
Gen100: 2 1
Gen101: 1 1
Gen102: 1 1
Gen103: 1 1
Gen104: 1 1
Gen105: 2 1
Gen106: 1 1
Gen107: 1 1
Gen108: 2 1
Gen109: 2 1
Gen110: 2 1
Gen111: 2 1
Gen112: 2 1
Gen113: 2 1
Gen114: 2 1
Gen115: 2 1
Gen116: 1 1
Gen117: 1 1
Gen118: 1 1
Gen119: 1 1
Gen120: 2 1
Gen121: 1 1
Gen122: 2 1
Gen123: 2 1
Gen124: 2 1
Gen125: 1 1
Gen126: 1 1
Gen127: 2 1
Gen128: 2 1
Gen129: 1 1
Gen130: 2 1
Gen131: 1 1
Gen132: 2 1
Gen133: 2 1
Gen134: 1 1
Gen135: 1 1
Gen136: 2 1
Gen137: 1 1
Gen138: 1 1
Gen139: 1 1
Gen140: 2 1
Gen141: 1 1
Gen142: 1 1
Gen143: 2 1
Gen144: 1 1
Gen145: 2 1
Gen146: 2 1
Gen147: 2 1
Gen148: 2 1
Gen149: 2 1
Gen150: 2 1
Gen151: 2 1
Gen152: 2 1
Gen153: 1 1
Gen154: 1 1
Gen155: 1 1
Gen156: 1 1
Gen157: 1 1
Gen158: 1 1
Gen159: 1 1
Gen160: 2 1
Gen161: 2 1
Gen162: 1 1
Gen163: 1 1
Gen164: 2 1
Gen165: 2 1
Gen166: 2 1
Gen167: 2 1
Gen168: 2 1
Gen169: 1 1
Gen170: 1 1
Gen171: 1 1
Gen172: 1 1
Gen173: 1 1
Gen174: 1 1
Gen175: 1 1
Gen176: 1 1
Gen177: 1 1
Gen178: 1 1
Gen179: 1 1
Gen180: 1 1
Gen181: 1 1
Gen182: 1 1
Gen183: 1 1
Gen184: 1 1
Gen185: 1 1
Gen186: 1 1
Gen187: 1 1
Gen188: 1 1
Gen189: 5 1
Gen190: 5 1
Gen191: 5 1
Gen192: 5 1
Gen193: 5 1
Gen194: 5 1
Gen195: 5 1
Gen196: 4 1
Gen197: 4 1
Gen198: 4 1
Gen199: 3 1
Gen200: 3 1
Gen201: 3 1
Gen202: 3 1
Gen203: 3 1
Gen204: 3 1
Gen205: 3 1
Gen206: 3 1
Gen207: 3 1
Gen208: 3 1
Gen209: 2 1
Gen210: 2 1
Gen211: 2 1
Gen212: 2 1
Gen213: 2 1
Gen214: 2 1
Gen215: 2 1
Gen216: 2 1
Gen217: 2 1
Gen218: 2 1
Gen219: 2 1
Gen220: 2 1
Gen221: 2 1
Gen222: 2 1
Gen223: 2 1
Gen224: 2 1
Gen225: 2 1
Gen226: 2 1
Gen227: 3 1
Gen228: 3 1
Gen229: 1 1
Gen230: 1 1
Gen231: 1 1
Gen232: 1 1
Gen233: 1 1
Gen234: 1 1
Gen235: 1 1
Gen236: 1 1
Gen237: 1 1
Gen238: 2 1
Gen239: 1 1
Gen240: 1 1
Gen241: 1 1
Gen242: 1 1
Gen243: 1 1
Gen244: 1 1
Gen245: 1 1
Gen246: 1 1
Gen247: 2 1
Gen248: 2 1
Gen249: 3 1
Gen250: 3 1
Gen251: 2 1
Gen252: 2 1
Gen253: 2 1
Gen254: 3 1
Gen255: 3 1
Gen256: 3 1
Gen257: 3 1
Gen258: 3 1
Gen259: 4 1
Gen260: 3 1
Gen261: 3 1
Gen262: 4 1
Gen263: 4 1
Gen264: 3 1
Gen265: 3 1
Gen266: 3 1
Gen267: 3 1
Gen268: 3 1
Gen269: 3 1
Gen270: 3 1
Gen271: 3 1
Gen272: 3 1
Gen273: 3 1
Gen274: 2 1
Gen275: 2 1
Gen276: 2 1
Gen277: 2 1
Gen278: 1 1
Gen279: 1 1
Gen280: 1 1
Gen281: 1 1
Gen282: 2 1
Gen283: 2 1
Gen284: 1 1
Gen285: 1 1
Gen286: 2 1
Gen287: 1 1
Gen288: 2 1
Gen289: 1 1
Gen290: 2 1
Gen291: 1 1
Gen292: 2 1
Gen293: 2 1
Gen294: 1 1
Gen295: 1 1
Gen296: 2 1
Gen297: 1 1
Gen298: 1 1
Gen299: 1 1
Gen300: 1 1
