Name: 60-35-50
Gen0: 11024 11024
Gen1: 6019 6019
Gen2: 10 10
Gen3: 10 10
Gen4: 8 8
Gen5: 8 8
Gen6: 8 8
Gen7: 8 8
Gen8: 8 8
Gen9: 9 8
Gen10: 9 8
Gen11: 9 8
Gen12: 9 8
Gen13: 9 8
Gen14: 6 8
Gen15: 6 6
Gen16: 6 6
Gen17: 6 6
Gen18: 6 6
Gen19: 6 6
Gen20: 6 6
Gen21: 6 6
Gen22: 6 6
Gen23: 6 6
Gen24: 2011 6
Gen25: 2011 6
Gen26: 2011 6
Gen27: 2011 6
Gen28: 2011 6
Gen29: 2012 6
Gen30: 2012 6
Gen31: 2012 6
Gen32: 2012 6
Gen33: 2012 6
Gen34: 8 6
Gen35: 8 6
Gen36: 8 6
Gen37: 8 6
Gen38: 8 6
Gen39: 8 6
Gen40: 8 6
Gen41: 9 6
Gen42: 9 6
Gen43: 9 6
Gen44: 11025 6
Gen45: 11025 6
Gen46: 4018 6
Gen47: 14 6
Gen48: 14 6
Gen49: 14 6
Gen50: 14 6
Gen51: 14 6
Gen52: 14 6
Gen53: 14 6
Gen54: 14 6
Gen55: 14 6
Gen56: 14 6
Gen57: 5 6
Gen58: 5 5
Gen59: 5 5
Gen60: 5 5
Gen61: 5 5
Gen62: 5 5
Gen63: 5 5
Gen64: 6 5
Gen65: 6 5
Gen66: 6 5
Gen67: 11022 5
Gen68: 9020 5
Gen69: 1012 5
Gen70: 9 5
Gen71: 9 5
Gen72: 9 5
Gen73: 9 5
Gen74: 9 5
Gen75: 8 5
Gen76: 8 5
Gen77: 8 5
Gen78: 6 5
Gen79: 5 5
Gen80: 5 5
Gen81: 5 5
Gen82: 5 5
Gen83: 5 5
Gen84: 5 5
Gen85: 4 4
Gen86: 4 4
Gen87: 4 4
Gen88: 4 4
Gen89: 4 4
Gen90: 4 4
Gen91: 6 4
Gen92: 5 4
Gen93: 5 4
Gen94: 6 4
Gen95: 5 4
Gen96: 6 4
Gen97: 5 4
Gen98: 5 4
Gen99: 5 4
Gen100: 5 4
Gen101: 5 4
Gen102: 5 4
Gen103: 5 4
Gen104: 6 4
Gen105: 5 4
