Name: 40-35-50
Gen0: 2 2
Gen1: 2 2
Gen2: 2 2
Gen3: 3 2
Gen4: 4 2
Gen5: 2 2
Gen6: 3 2
Gen7: 5 2
Gen8: 4 2
Gen9: 3 2
Gen10: 4 2
Gen11: 4 2
Gen12: 2 2
Gen13: 3 2
Gen14: 5 2
Gen15: 2 2
Gen16: 2 2
Gen17: 6 2
Gen18: 3 2
Gen19: 2 2
Gen20: 6 2
Gen21: 4 2
Gen22: 2 2
Gen23: 2 2
Gen24: 6 2
Gen25: 5 2
Gen26: 7 2
Gen27: 7 2
Gen28: 8 2
Gen29: 7 2
Gen30: 7 2
Gen31: 7 2
Gen32: 7 2
Gen33: 8 2
Gen34: 7 2
Gen35: 7 2
Gen36: 7 2
Gen37: 5 2
Gen38: 5 2
Gen39: 4 2
Gen40: 3 2
Gen41: 2 2
Gen42: 7 2
Gen43: 5 2
Gen44: 3 2
Gen45: 2 2
Gen46: 2 2
Gen47: 3 2
Gen48: 3 2
Gen49: 2 2
Gen50: 3 2
Gen51: 3 2
Gen52: 2 2
Gen53: 6 2
Gen54: 6 2
Gen55: 8 2
Gen56: 8 2
Gen57: 8 2
Gen58: 8 2
Gen59: 8 2
Gen60: 8 2
Gen61: 8 2
Gen62: 2 2
Gen63: 2 2
Gen64: 2 2
Gen65: 2 2
Gen66: 3 2
Gen67: 3 2
Gen68: 4 2
Gen69: 4 2
Gen70: 3 2
Gen71: 4 2
Gen72: 4 2
Gen73: 3 2
Gen74: 4 2
Gen75: 2 2
Gen76: 2 2
Gen77: 2 2
Gen78: 2 2
Gen79: 5 2
Gen80: 3 2
Gen81: 3 2
Gen82: 5 2
Gen83: 3 2
Gen84: 2 2
Gen85: 2 2
Gen86: 2 2
Gen87: 3 2
Gen88: 2 2
Gen89: 4 2
Gen90: 4 2
Gen91: 2 2
Gen92: 5 2
Gen93: 3 2
Gen94: 2 2
Gen95: 2 2
Gen96: 3 2
Gen97: 2 2
Gen98: 2 2
