Name: 20-50-75
Gen0: 1 1
Gen1: 2 1
Gen2: 3 1
Gen3: 3 1
Gen4: 4 1
Gen5: 6 1
Gen6: 2 1
Gen7: 9 1
Gen8: 5 1
Gen9: 5 1
Gen10: 11 1
Gen11: 10 1
Gen12: 12 1
Gen13: 7 1
Gen14: 5 1
Gen15: 5 1
Gen16: 4 1
Gen17: 11 1
Gen18: 5 1
Gen19: 6 1
Gen20: 11 1
Gen21: 10 1
Gen22: 12 1
Gen23: 7 1
Gen24: 9 1
Gen25: 10 1
Gen26: 9 1
Gen27: 9 1
Gen28: 10 1
Gen29: 10 1
Gen30: 12 1
Gen31: 9 1
Gen32: 7 1
Gen33: 8 1
Gen34: 13 1
Gen35: 11 1
Gen36: 4 1
Gen37: 2 1
Gen38: 3 1
Gen39: 11 1
Gen40: 11 1
Gen41: 12 1
Gen42: 9 1
Gen43: 8 1
Gen44: 9 1
Gen45: 3 1
Gen46: 5 1
Gen47: 5 1
Gen48: 5 1
Gen49: 11 1
Gen50: 11 1
Gen51: 6 1
Gen52: 2 1
Gen53: 2 1
Gen54: 2 1
Gen55: 3 1
Gen56: 9 1
Gen57: 3 1
Gen58: 8 1
Gen59: 6 1
Gen60: 10 1
Gen61: 7 1
Gen62: 6 1
Gen63: 7 1
Gen64: 15 1
Gen65: 12 1
Gen66: 3 1
Gen67: 6 1
Gen68: 4 1
Gen69: 3 1
Gen70: 12 1
Gen71: 3 1
Gen72: 1 1
Gen73: 2 1
Gen74: 5 1
Gen75: 5 1
Gen76: 5 1
Gen77: 8 1
Gen78: 5 1
Gen79: 5 1
Gen80: 6 1
Gen81: 9 1
Gen82: 5 1
Gen83: 5 1
Gen84: 11 1
Gen85: 11 1
Gen86: 7 1
Gen87: 5 1
Gen88: 1 1
Gen89: 2 1
Gen90: 3 1
Gen91: 12 1
Gen92: 3 1
Gen93: 4 1
Gen94: 11 1
Gen95: 11 1
Gen96: 8 1
Gen97: 3 1
Gen98: 2 1
Gen99: 4 1
Gen100: 5 1
Gen101: 9 1
Gen102: 7 1
Gen103: 12 1
Gen104: 8 1
Gen105: 8 1
Gen106: 6 1
Gen107: 7 1
Gen108: 5 1
Gen109: 8 1
Gen110: 10 1
Gen111: 12 1
Gen112: 7 1
Gen113: 9 1
Gen114: 11 1
Gen115: 11 1
Gen116: 10 1
Gen117: 10 1
Gen118: 8 1
Gen119: 7 1
Gen120: 5 1
Gen121: 8 1
Gen122: 5 1
Gen123: 8 1
Gen124: 12 1
Gen125: 8 1
Gen126: 7 1
Gen127: 12 1
Gen128: 7 1
Gen129: 8 1
Gen130: 10 1
Gen131: 8 1
Gen132: 12 1
Gen133: 8 1
Gen134: 8 1
Gen135: 9 1
Gen136: 7 1
Gen137: 7 1
Gen138: 9 1
Gen139: 7 1
Gen140: 8 1
Gen141: 8 1
Gen142: 5 1
Gen143: 6 1
Gen144: 9 1
Gen145: 13 1
Gen146: 12 1
Gen147: 13 1
Gen148: 9 1
Gen149: 6 1
Gen150: 8 1
Gen151: 11 1
Gen152: 11 1
Gen153: 8 1
Gen154: 7 1
Gen155: 10 1
Gen156: 9 1
Gen157: 12 1
Gen158: 9 1
Gen159: 11 1
Gen160: 11 1
Gen161: 7 1
Gen162: 11 1
Gen163: 6 1
Gen164: 5 1
Gen165: 7 1
Gen166: 12 1
Gen167: 8 1
Gen168: 7 1
Gen169: 7 1
Gen170: 15 1
Gen171: 7 1
Gen172: 7 1
Gen173: 5 1
Gen174: 6 1
Gen175: 9 1
Gen176: 6 1
Gen177: 6 1
Gen178: 9 1
Gen179: 10 1
Gen180: 9 1
Gen181: 6 1
Gen182: 15 1
Gen183: 7 1
Gen184: 7 1
Gen185: 6 1
Gen186: 7 1
Gen187: 5 1
Gen188: 7 1
Gen189: 10 1
Gen190: 7 1
Gen191: 13 1
Gen192: 7 1
Gen193: 6 1
Gen194: 10 1
Gen195: 6 1
Gen196: 5 1
Gen197: 7 1
Gen198: 10 1
Gen199: 12 1
Gen200: 11 1
Gen201: 8 1
Gen202: 2 1
Gen203: 3 1
Gen204: 1 1
Gen205: 2 1
Gen206: 6 1
Gen207: 4 1
Gen208: 10 1
Gen209: 11 1
Gen210: 3 1
Gen211: 4 1
Gen212: 2 1
Gen213: 1 1
Gen214: 5 1
Gen215: 9 1
Gen216: 4 1
Gen217: 13 1
Gen218: 4 1
Gen219: 14 1
Gen220: 8 1
Gen221: 6 1
Gen222: 5 1
Gen223: 6 1
Gen224: 8 1
Gen225: 8 1
Gen226: 8 1
Gen227: 8 1
Gen228: 13 1
Gen229: 8 1
Gen230: 6 1
Gen231: 5 1
Gen232: 7 1
Gen233: 10 1
Gen234: 7 1
Gen235: 15 1
Gen236: 2 1
Gen237: 4 1
Gen238: 6 1
Gen239: 5 1
Gen240: 6 1
Gen241: 4 1
Gen242: 6 1
Gen243: 2 1
Gen244: 13 1
Gen245: 7 1
Gen246: 11 1
Gen247: 6 1
Gen248: 12 1
Gen249: 10 1
Gen250: 8 1
Gen251: 7 1
Gen252: 7 1
Gen253: 5 1
Gen254: 11 1
Gen255: 6 1
Gen256: 7 1
Gen257: 8 1
Gen258: 9 1
Gen259: 7 1
Gen260: 6 1
Gen261: 7 1
Gen262: 9 1
Gen263: 6 1
Gen264: 9 1
Gen265: 7 1
Gen266: 13 1
Gen267: 11 1
Gen268: 10 1
Gen269: 6 1
Gen270: 4 1
Gen271: 3 1
Gen272: 7 1
Gen273: 6 1
Gen274: 7 1
Gen275: 7 1
Gen276: 7 1
Gen277: 3 1
Gen278: 1 1
Gen279: 2 1
Gen280: 5 1
Gen281: 2 1
Gen282: 9 1
Gen283: 5 1
Gen284: 8 1
Gen285: 9 1
Gen286: 7 1
Gen287: 6 1
Gen288: 8 1
Gen289: 10 1
Gen290: 7 1
Gen291: 7 1
Gen292: 4 1
Gen293: 10 1
Gen294: 3 1
Gen295: 13 1
Gen296: 9 1
Gen297: 7 1
Gen298: 6 1
Gen299: 7 1
Gen300: 3 1
