Name: 20-50-75
Gen0: 1 1
Gen1: 2 1
Gen2: 2 1
Gen3: 6 1
Gen4: 2 1
Gen5: 2 1
Gen6: 6 1
Gen7: 8 1
Gen8: 4 1
Gen9: 2 1
Gen10: 12 1
Gen11: 8 1
Gen12: 6 1
Gen13: 4 1
Gen14: 6 1
Gen15: 4 1
Gen16: 1 1
Gen17: 7 1
Gen18: 6 1
Gen19: 10 1
Gen20: 8 1
Gen21: 6 1
Gen22: 4 1
Gen23: 2 1
Gen24: 2 1
Gen25: 4 1
Gen26: 4 1
Gen27: 3 1
Gen28: 9 1
Gen29: 1 1
Gen30: 4 1
Gen31: 1 1
Gen32: 2 1
Gen33: 8 1
Gen34: 7 1
Gen35: 11 1
Gen36: 7 1
Gen37: 3 1
Gen38: 5 1
Gen39: 7 1
Gen40: 3 1
Gen41: 1 1
Gen42: 1 1
Gen43: 9 1
Gen44: 1 1
Gen45: 13 1
Gen46: 1 1
Gen47: 3 1
Gen48: 1 1
Gen49: 12 1
Gen50: 9 1
Gen51: 7 1
Gen52: 9 1
Gen53: 12 1
Gen54: 6 1
Gen55: 8 1
Gen56: 6 1
Gen57: 2 1
Gen58: 6 1
Gen59: 8 1
Gen60: 4 1
Gen61: 2 1
Gen62: 1 1
Gen63: 10 1
Gen64: 11 1
Gen65: 7 1
Gen66: 9 1
Gen67: 7 1
Gen68: 13 1
Gen69: 8 1
Gen70: 2 1
Gen71: 1 1
Gen72: 3 1
Gen73: 8 1
Gen74: 6 1
Gen75: 7 1
Gen76: 6 1
Gen77: 9 1
Gen78: 5 1
Gen79: 4 1
Gen80: 11 1
Gen81: 13 1
Gen82: 4 1
Gen83: 3 1
Gen84: 4 1
Gen85: 5 1
Gen86: 3 1
Gen87: 3 1
Gen88: 8 1
Gen89: 6 1
Gen90: 7 1
Gen91: 6 1
Gen92: 8 1
Gen93: 10 1
Gen94: 6 1
Gen95: 4 1
Gen96: 9 1
Gen97: 6 1
Gen98: 3 1
Gen99: 7 1
Gen100: 7 1
Gen101: 4 1
Gen102: 9 1
Gen103: 3 1
Gen104: 4 1
Gen105: 7 1
Gen106: 3 1
Gen107: 4 1
Gen108: 10 1
Gen109: 4 1
Gen110: 3 1
Gen111: 11 1
Gen112: 1 1
Gen113: 2 1
Gen114: 6 1
Gen115: 2 1
Gen116: 2 1
Gen117: 6 1
Gen118: 9 1
Gen119: 6 1
Gen120: 3 1
Gen121: 1 1
Gen122: 12 1
Gen123: 2 1
Gen124: 2 1
Gen125: 6 1
Gen126: 2 1
Gen127: 10 1
Gen128: 4 1
Gen129: 1 1
Gen130: 1 1
Gen131: 4 1
Gen132: 6 1
Gen133: 6 1
Gen134: 6 1
Gen135: 4 1
Gen136: 8 1
Gen137: 7 1
Gen138: 5 1
Gen139: 4 1
Gen140: 6 1
Gen141: 4 1
Gen142: 11 1
Gen143: 4 1
Gen144: 8 1
Gen145: 1 1
Gen146: 3 1
Gen147: 3 1
Gen148: 4 1
Gen149: 3 1
Gen150: 5 1
Gen151: 5 1
Gen152: 7 1
Gen153: 1 1
Gen154: 3 1
Gen155: 1 1
Gen156: 13 1
Gen157: 1 1
Gen158: 4 1
Gen159: 3 1
Gen160: 7 1
Gen161: 6 1
Gen162: 8 1
Gen163: 1 1
Gen164: 4 1
Gen165: 2 1
Gen166: 10 1
Gen167: 4 1
Gen168: 3 1
Gen169: 1 1
Gen170: 8 1
Gen171: 10 1
Gen172: 4 1
Gen173: 4 1
Gen174: 2 1
Gen175: 1 1
Gen176: 12 1
Gen177: 2 1
Gen178: 2 1
Gen179: 2 1
Gen180: 6 1
Gen181: 6 1
Gen182: 8 1
Gen183: 6 1
Gen184: 2 1
Gen185: 1 1
Gen186: 4 1
Gen187: 1 1
Gen188: 10 1
Gen189: 2 1
Gen190: 6 1
Gen191: 2 1
Gen192: 12 1
Gen193: 10 1
Gen194: 9 1
Gen195: 4 1
Gen196: 2 1
Gen197: 2 1
Gen198: 10 1
Gen199: 2 1
Gen200: 10 1
Gen201: 4 1
Gen202: 3 1
Gen203: 4 1
Gen204: 7 1
Gen205: 8 1
Gen206: 4 1
Gen207: 4 1
Gen208: 2 1
Gen209: 4 1
Gen210: 7 1
Gen211: 4 1
Gen212: 3 1
Gen213: 11 1
Gen214: 1 1
Gen215: 7 1
Gen216: 1 1
Gen217: 1 1
Gen218: 3 1
Gen219: 5 1
Gen220: 9 1
Gen221: 5 1
Gen222: 5 1
Gen223: 3 1
Gen224: 7 1
Gen225: 5 1
Gen226: 4 1
Gen227: 6 1
Gen228: 8 1
Gen229: 4 1
Gen230: 1 1
Gen231: 9 1
Gen232: 12 1
Gen233: 6 1
Gen234: 4 1
Gen235: 2 1
Gen236: 1 1
Gen237: 7 1
Gen238: 7 1
Gen239: 7 1
Gen240: 3 1
Gen241: 9 1
Gen242: 5 1
Gen243: 3 1
Gen244: 1 1
Gen245: 4 1
Gen246: 9 1
Gen247: 3 1
Gen248: 7 1
Gen249: 5 1
Gen250: 12 1
Gen251: 5 1
Gen252: 4 1
Gen253: 6 1
Gen254: 8 1
Gen255: 4 1
Gen256: 2 1
Gen257: 2 1
Gen258: 6 1
Gen259: 2 1
Gen260: 1 1
Gen261: 9 1
Gen262: 5 1
Gen263: 5 1
Gen264: 5 1
Gen265: 7 1
Gen266: 5 1
Gen267: 3 1
Gen268: 3 1
Gen269: 5 1
Gen270: 1 1
Gen271: 4 1
Gen272: 10 1
Gen273: 4 1
Gen274: 5 1
Gen275: 3 1
Gen276: 3 1
Gen277: 7 1
Gen278: 7 1
Gen279: 4 1
Gen280: 7 1
Gen281: 7 1
Gen282: 6 1
Gen283: 2 1
Gen284: 12 1
Gen285: 2 1
Gen286: 1 1
Gen287: 4 1
Gen288: 5 1
Gen289: 3 1
Gen290: 5 1
Gen291: 7 1
Gen292: 4 1
Gen293: 5 1
Gen294: 3 1
Gen295: 3 1
Gen296: 7 1
Gen297: 7 1
Gen298: 5 1
Gen299: 7 1
Gen300: 7 1
