Name: 20-35-50
Gen0: 1 1
Gen1: 1 1
Gen2: 1 1
Gen3: 2 1
Gen4: 2 1
Gen5: 4 1
Gen6: 2 1
Gen7: 8 1
Gen8: 9 1
Gen9: 10 1
Gen10: 12 1
Gen11: 6 1
Gen12: 4 1
Gen13: 3 1
Gen14: 5 1
Gen15: 3 1
Gen16: 5 1
Gen17: 5 1
Gen18: 4 1
Gen19: 3 1
Gen20: 9 1
Gen21: 8 1
Gen22: 7 1
Gen23: 7 1
Gen24: 6 1
Gen25: 9 1
Gen26: 7 1
Gen27: 5 1
Gen28: 7 1
Gen29: 4 1
Gen30: 3 1
Gen31: 3 1
Gen32: 4 1
Gen33: 4 1
Gen34: 3 1
Gen35: 5 1
Gen36: 5 1
Gen37: 4 1
Gen38: 2 1
Gen39: 1 1
Gen40: 3 1
Gen41: 3 1
Gen42: 8 1
Gen43: 9 1
Gen44: 9 1
Gen45: 3 1
Gen46: 9 1
Gen47: 7 1
Gen48: 5 1
Gen49: 3 1
Gen50: 4 1
Gen51: 9 1
Gen52: 4 1
Gen53: 5 1
Gen54: 1013 1
Gen55: 9 1
Gen56: 12 1
Gen57: 6 1
Gen58: 4 1
Gen59: 3 1
Gen60: 1 1
Gen61: 2 1
Gen62: 8 1
Gen63: 1 1
Gen64: 2017 1
Gen65: 14 1
Gen66: 8 1
Gen67: 3 1
Gen68: 1 1
Gen69: 1 1
Gen70: 2 1
Gen71: 6 1
Gen72: 6 1
Gen73: 1 1
Gen74: 1 1
Gen75: 1 1
Gen76: 5 1
Gen77: 4 1
Gen78: 6 1
Gen79: 6 1
Gen80: 8 1
Gen81: 10 1
Gen82: 8 1
Gen83: 6 1
Gen84: 8 1
Gen85: 7 1
Gen86: 1 1
Gen87: 2 1
Gen88: 12 1
Gen89: 10 1
Gen90: 6 1
Gen91: 12 1
Gen92: 6 1
Gen93: 1 1
Gen94: 1 1
Gen95: 2 1
Gen96: 1 1
Gen97: 6 1
Gen98: 4 1
Gen99: 10 1
Gen100: 10 1
Gen101: 4 1
Gen102: 3 1
Gen103: 3 1
Gen104: 1 1
Gen105: 2 1
Gen106: 2 1
Gen107: 4 1
Gen108: 4 1
Gen109: 1013 1
Gen110: 5 1
Gen111: 3 1
Gen112: 1 1
Gen113: 2 1
Gen114: 2 1
Gen115: 1 1
Gen116: 5 1
Gen117: 8 1
Gen118: 10 1
Gen119: 13 1
Gen120: 5 1
Gen121: 1 1
Gen122: 1 1
Gen123: 2 1
Gen124: 1 1
Gen125: 3 1
Gen126: 7 1
Gen127: 11 1
Gen128: 7 1
Gen129: 5 1
Gen130: 4 1
Gen131: 7 1
Gen132: 5 1
Gen133: 1013 1
Gen134: 11 1
Gen135: 9 1
Gen136: 3 1
Gen137: 6 1
Gen138: 4 1
Gen139: 3 1
Gen140: 1 1
Gen141: 6 1
Gen142: 4 1
Gen143: 1 1
Gen144: 2 1
Gen145: 4 1
Gen146: 2 1
Gen147: 4 1
Gen148: 2 1
Gen149: 2 1
Gen150: 4 1
Gen151: 6 1
Gen152: 4 1
Gen153: 7 1
Gen154: 5 1
Gen155: 6 1
Gen156: 1 1
Gen157: 4 1
Gen158: 5 1
Gen159: 11 1
Gen160: 3 1
Gen161: 1015 1
Gen162: 3 1
Gen163: 4 1
Gen164: 2 1
Gen165: 8 1
Gen166: 3 1
Gen167: 4 1
Gen168: 2 1
Gen169: 4 1
Gen170: 2 1
Gen171: 8 1
Gen172: 6 1
Gen173: 2014 1
Gen174: 6 1
Gen175: 7 1
Gen176: 10 1
Gen177: 14 1
Gen178: 10 1
Gen179: 6 1
Gen180: 5 1
Gen181: 8 1
Gen182: 5 1
Gen183: 4 1
Gen184: 3 1
Gen185: 1015 1
Gen186: 7 1
Gen187: 1 1
Gen188: 2 1
Gen189: 2 1
Gen190: 1 1
Gen191: 1 1
Gen192: 5 1
Gen193: 1 1
Gen194: 2 1
Gen195: 6 1
Gen196: 4 1
Gen197: 10 1
Gen198: 8 1
Gen199: 7 1
Gen200: 5 1
Gen201: 11 1
Gen202: 5 1
Gen203: 7 1
Gen204: 5 1
Gen205: 8 1
Gen206: 10 1
Gen207: 4 1
Gen208: 5 1
Gen209: 6 1
Gen210: 4 1
Gen211: 5 1
Gen212: 4 1
Gen213: 6 1
Gen214: 2 1
Gen215: 8 1
Gen216: 7 1
Gen217: 13 1
Gen218: 6 1
Gen219: 8 1
Gen220: 6 1
Gen221: 7 1
Gen222: 6 1
Gen223: 10 1
Gen224: 6 1
Gen225: 9 1
Gen226: 5 1
Gen227: 4 1
Gen228: 9 1
Gen229: 1011 1
Gen230: 9 1
Gen231: 7 1
Gen232: 6 1
Gen233: 7 1
Gen234: 3 1
Gen235: 7 1
Gen236: 1 1
Gen237: 2 1
Gen238: 4 1
Gen239: 1014 1
Gen240: 11 1
Gen241: 9 1
Gen242: 6 1
Gen243: 4 1
Gen244: 3 1
Gen245: 4 1
Gen246: 4 1
Gen247: 2 1
Gen248: 4 1
Gen249: 9 1
Gen250: 9 1
Gen251: 10 1
Gen252: 9 1
Gen253: 9 1
Gen254: 12 1
Gen255: 7 1
Gen256: 1 1
Gen257: 6 1
Gen258: 4 1
Gen259: 3 1
Gen260: 8 1
Gen261: 6 1
Gen262: 4 1
Gen263: 6 1
Gen264: 12 1
Gen265: 6 1
Gen266: 10 1
Gen267: 5 1
Gen268: 5 1
Gen269: 3 1
Gen270: 3 1
Gen271: 3 1
Gen272: 3 1
Gen273: 5 1
Gen274: 1 1
Gen275: 6 1
Gen276: 12 1
Gen277: 2 1
Gen278: 1 1
Gen279: 1 1
Gen280: 6 1
Gen281: 5 1
Gen282: 1015 1
Gen283: 5 1
Gen284: 3 1
Gen285: 1 1
Gen286: 6 1
Gen287: 4 1
Gen288: 5 1
Gen289: 11 1
Gen290: 7 1
Gen291: 4 1
Gen292: 2 1
Gen293: 2 1
Gen294: 4 1
Gen295: 2 1
Gen296: 1 1
Gen297: 6 1
Gen298: 8 1
Gen299: 7 1
Gen300: 9 1
