Name: 60-35-50
Gen0: 4 4
Gen1: 4 4
Gen2: 4 4
Gen3: 4 4
Gen4: 4 4
Gen5: 4 4
Gen6: 4 4
Gen7: 4 4
Gen8: 4 4
Gen9: 4 4
Gen10: 4 4
Gen11: 4 4
Gen12: 4 4
Gen13: 4 4
Gen14: 4 4
Gen15: 4 4
Gen16: 4 4
Gen17: 4 4
Gen18: 4 4
Gen19: 4 4
Gen20: 1 4
Gen21: 1 1
Gen22: 1 1
Gen23: 2 1
Gen24: 2 1
Gen25: 2 1
Gen26: 2 1
Gen27: 1 1
Gen28: 2 1
Gen29: 2 1
Gen30: 2 1
Gen31: 2 1
Gen32: 2 1
Gen33: 2 1
Gen34: 2 1
Gen35: 1 1
Gen36: 2 1
Gen37: 1 1
Gen38: 2 1
Gen39: 1 1
Gen40: 2 1
Gen41: 2 1
Gen42: 2 1
Gen43: 2 1
Gen44: 2 1
Gen45: 1 1
Gen46: 2 1
Gen47: 2 1
Gen48: 2 1
Gen49: 2 1
Gen50: 2 1
Gen51: 2 1
Gen52: 2 1
Gen53: 2 1
Gen54: 2 1
Gen55: 1 1
Gen56: 2 1
Gen57: 2 1
Gen58: 1 1
Gen59: 2 1
Gen60: 1 1
Gen61: 2 1
Gen62: 1 1
Gen63: 2 1
Gen64: 1 1
Gen65: 2 1
Gen66: 2 1
Gen67: 3 1
Gen68: 2 1
Gen69: 2 1
Gen70: 1 1
Gen71: 2 1
Gen72: 1 1
Gen73: 2 1
Gen74: 1 1
Gen75: 2 1
Gen76: 1 1
Gen77: 2 1
Gen78: 2 1
Gen79: 1 1
Gen80: 2 1
Gen81: 2 1
Gen82: 2 1
Gen83: 2 1
Gen84: 2 1
Gen85: 2 1
Gen86: 2 1
Gen87: 2 1
Gen88: 2 1
Gen89: 3 1
Gen90: 3 1
Gen91: 3 1
Gen92: 3 1
Gen93: 3 1
Gen94: 3 1
Gen95: 3 1
Gen96: 3 1
Gen97: 3 1
Gen98: 3 1
Gen99: 2 1
Gen100: 2 1
