Name: 60-50-75
Gen0: 3 3
Gen1: 3 3
Gen2: 3 3
Gen3: 3 3
Gen4: 3 3
Gen5: 3 3
Gen6: 2 2
Gen7: 2 2
Gen8: 2 2
Gen9: 2 2
Gen10: 2 2
Gen11: 2 2
Gen12: 2 2
Gen13: 2 2
Gen14: 2 2
Gen15: 3 2
Gen16: 2 2
Gen17: 2 2
Gen18: 2 2
Gen19: 2 2
Gen20: 2 2
Gen21: 2 2
Gen22: 2 2
Gen23: 2 2
Gen24: 2 2
Gen25: 2 2
Gen26: 0 2
Gen27: 2 2
Gen28: 2 2
Gen29: 2 2
Gen30: 2 2
Gen31: 2 2
Gen32: 2 2
Gen33: 2 2
Gen34: 2 2
Gen35: 3 2
Gen36: 4 2
Gen37: 4 2
Gen38: 3 2
Gen39: 3 2
Gen40: 3 2
Gen41: 3 2
Gen42: 3 2
Gen43: 3 2
Gen44: 2 2
Gen45: 3 2
Gen46: 3 2
Gen47: 3 2
Gen48: 3 2
Gen49: 4 2
Gen50: 4 2
Gen51: 3 2
Gen52: 3 2
Gen53: 4 2
Gen54: 3 2
Gen55: 4 2
Gen56: 3 2
Gen57: 4 2
Gen58: 3 2
Gen59: 3 2
Gen60: 3 2
Gen61: 4 2
Gen62: 3 2
Gen63: 3 2
Gen64: 4 2
Gen65: 4 2
Gen66: 4 2
Gen67: 3 2
Gen68: 3 2
Gen69: 3 2
Gen70: 3 2
Gen71: 2 2
Gen72: 2 2
Gen73: 2 2
Gen74: 3 2
Gen75: 3 2
Gen76: 2 2
Gen77: 2 2
Gen78: 2 2
Gen79: 2 2
Gen80: 2 2
Gen81: 2 2
Gen82: 3 2
Gen83: 2 2
Gen84: 2 2
Gen85: 2 2
Gen86: 3 2
Gen87: 2 2
Gen88: 3 2
Gen89: 4 2
Gen90: 3 2
Gen91: 3 2
Gen92: 2 2
Gen93: 2 2
Gen94: 2 2
Gen95: 3 2
Gen96: 2 2
Gen97: 2 2
Gen98: 2 2
Gen99: 3 2
Gen100: 3 2
Gen101: 3 2
Gen102: 2 2
Gen103: 4 2
Gen104: 2 2
Gen105: 2 2
Gen106: 2 2
Gen107: 2 2
Gen108: 2 2
Gen109: 3 2
Gen110: 2 2
Gen111: 2 2
Gen112: 2 2
Gen113: 3 2
Gen114: 3 2
Gen115: 3 2
Gen116: 4 2
Gen117: 5 2
Gen118: 5 2
Gen119: 5 2
Gen120: 3 2
Gen121: 4 2
Gen122: 4 2
Gen123: 4 2
Gen124: 4 2
Gen125: 4 2
Gen126: 5 2
Gen127: 4 2
Gen128: 4 2
Gen129: 4 2
Gen130: 4 2
Gen131: 4 2
Gen132: 4 2
Gen133: 4 2
Gen134: 4 2
Gen135: 4 2
Gen136: 4 2
Gen137: 2 2
Gen138: 2 2
Gen139: 2 2
