Name: 400-20-30
Gen0: 10 10
Gen1: 10 10
Gen2: 9 9
Gen3: 9 9
Gen4: 9 9
Gen5: 9 9
Gen6: 9 9
Gen7: 9 9
Gen8: 9 9
Gen9: 9 9
Gen10: 9 9
Gen11: 9 9
Gen12: 8018 9
Gen13: 4013 9
Gen14: 2011 9
Gen15: 1011 9
Gen16: 10 9
Gen17: 10 9
Gen18: 9 9
Gen19: 9 9
Gen20: 9 9
Gen21: 9 9
Gen22: 9 9
Gen23: 9 9
Gen24: 9 9
Gen25: 9 9
Gen26: 9 9
Gen27: 9 9
Gen28: 10 9
Gen29: 10 9
Gen30: 10 9
Gen31: 10 9
Gen32: 10 9
Gen33: 10 9
Gen34: 10 9
Gen35: 10 9
Gen36: 10 9
Gen37: 10 9
Gen38: 9 9
Gen39: 9 9
Gen40: 9 9
Gen41: 9 9
Gen42: 9 9
Gen43: 9 9
Gen44: 9 9
Gen45: 9 9
Gen46: 9 9
Gen47: 9 9
Gen48: 2011 9
Gen49: 1010 9
Gen50: 1010 9
Gen51: 1010 9
Gen52: 1010 9
Gen53: 1010 9
Gen54: 1010 9
Gen55: 1010 9
Gen56: 1010 9
Gen57: 1010 9
Gen58: 1010 9
Gen59: 9 9
Gen60: 9 9
Gen61: 9 9
Gen62: 9 9
Gen63: 9 9
Gen64: 9 9
Gen65: 9 9
Gen66: 9 9
Gen67: 9 9
Gen68: 9 9
Gen69: 9 9
Gen70: 9 9
Gen71: 9 9
Gen72: 9 9
Gen73: 9 9
Gen74: 9 9
Gen75: 9 9
Gen76: 9 9
Gen77: 9 9
Gen78: 9 9
Gen79: 9 9
Gen80: 9 9
Gen81: 9 9
Gen82: 9 9
Gen83: 9 9
Gen84: 9 9
Gen85: 9 9
Gen86: 9 9
Gen87: 9 9
Gen88: 9 9
Gen89: 9 9
Gen90: 9 9
Gen91: 9 9
Gen92: 9 9
Gen93: 9 9
Gen94: 9 9
Gen95: 9 9
Gen96: 9 9
Gen97: 9 9
Gen98: 9 9
Gen99: 2012 9
Gen100: 1011 9
Gen101: 1011 9
Gen102: 1011 9
Gen103: 1011 9
Gen104: 1011 9
Gen105: 1011 9
Gen106: 1011 9
Gen107: 1011 9
Gen108: 1011 9
Gen109: 1011 9
Gen110: 1010 9
Gen111: 1010 9
Gen112: 1010 9
Gen113: 1010 9
Gen114: 1010 9
Gen115: 1010 9
Gen116: 1010 9
Gen117: 1010 9
Gen118: 1010 9
Gen119: 1010 9
Gen120: 9 9
Gen121: 9 9
Gen122: 9 9
Gen123: 9 9
Gen124: 9 9
Gen125: 9 9
Gen126: 9 9
Gen127: 9 9
Gen128: 9 9
Gen129: 9 9
Gen130: 10 9
Gen131: 10 9
Gen132: 10 9
Gen133: 10 9
Gen134: 10 9
Gen135: 10 9
Gen136: 10 9
Gen137: 10 9
Gen138: 10 9
Gen139: 10 9
Gen140: 2012 9
Gen141: 1011 9
Gen142: 10 9
Gen143: 10 9
Gen144: 10 9
Gen145: 10 9
Gen146: 10 9
Gen147: 10 9
Gen148: 10 9
Gen149: 10 9
Gen150: 10 9
Gen151: 10 9
Gen152: 9 9
Gen153: 9 9
Gen154: 9 9
Gen155: 9 9
Gen156: 9 9
Gen157: 9 9
Gen158: 9 9
Gen159: 9 9
