Name: 600-40-60
Gen0: 8028 8028
Gen1: 5023 5023
Gen2: 2022 2022
Gen3: 2022 2022
Gen4: 2022 2022
Gen5: 2022 2022
Gen6: 2022 2022
Gen7: 2022 2022
Gen8: 2022 2022
Gen9: 2022 2022
Gen10: 2022 2022
Gen11: 2022 2022
Gen12: 13033 2022
Gen13: 8028 2022
Gen14: 5024 2022
Gen15: 5023 2022
Gen16: 4023 2022
Gen17: 4023 2022
Gen18: 4023 2022
Gen19: 4023 2022
Gen20: 4023 2022
Gen21: 4023 2022
Gen22: 4023 2022
Gen23: 4023 2022
Gen24: 4023 2022
Gen25: 4023 2022
Gen26: 14052 2022
Gen27: 8058 2022
Gen28: 5061 2022
Gen29: 3063 2022
Gen30: 3063 2022
Gen31: 3063 2022
Gen32: 3063 2022
Gen33: 3063 2022
Gen34: 3063 2022
Gen35: 3063 2022
Gen36: 3063 2022
Gen37: 3063 2022
Gen38: 3063 2022
Gen39: 42048 2022
Gen40: 33048 2022
Gen41: 28053 2022
Gen42: 24055 2022
Gen43: 21058 2022
Gen44: 19058 2022
Gen45: 17060 2022
Gen46: 15062 2022
Gen47: 14063 2022
Gen48: 13064 2022
Gen49: 12065 2022
Gen50: 11066 2022
Gen51: 10067 2022
Gen52: 10067 2022
Gen53: 10067 2022
Gen54: 10067 2022
Gen55: 10067 2022
Gen56: 10067 2022
Gen57: 10067 2022
Gen58: 10067 2022
Gen59: 10067 2022
Gen60: 10067 2022
Gen61: 17043 2022
Gen62: 11049 2022
Gen63: 6054 2022
Gen64: 4056 2022
Gen65: 2058 2022
Gen66: 60 60
Gen67: 60 60
Gen68: 60 60
Gen69: 60 60
Gen70: 60 60
Gen71: 60 60
Gen72: 60 60
Gen73: 60 60
Gen74: 60 60
Gen75: 60 60
Gen76: 38050 60
Gen77: 31056 60
Gen78: 25056 60
Gen79: 20061 60
Gen80: 16061 60
Gen81: 14062 60
Gen82: 12063 60
Gen83: 10064 60
Gen84: 8065 60
Gen85: 7065 60
Gen86: 6065 60
Gen87: 6065 60
Gen88: 6065 60
Gen89: 6065 60
Gen90: 6065 60
Gen91: 6065 60
Gen92: 6065 60
Gen93: 6065 60
Gen94: 6065 60
Gen95: 6065 60
Gen96: 13047 60
Gen97: 7053 60
Gen98: 4056 60
Gen99: 2058 60
Gen100: 60 60
Gen101: 60 60
Gen102: 60 60
Gen103: 60 60
Gen104: 60 60
Gen105: 60 60
Gen106: 60 60
Gen107: 60 60
Gen108: 60 60
Gen109: 60 60
Gen110: 13033 60
Gen111: 12027 60
Gen112: 11026 60
Gen113: 10025 60
Gen114: 8025 60
Gen115: 4022 60
Gen116: 3021 60
Gen117: 2021 60
Gen118: 2021 60
Gen119: 2021 60
Gen120: 2021 60
Gen121: 2021 60
Gen122: 2021 60
Gen123: 2021 60
Gen124: 2021 60
Gen125: 2021 60
Gen126: 2021 60
Gen127: 18054 60
Gen128: 12060 60
Gen129: 10058 60
Gen130: 8058 60
Gen131: 6060 60
Gen132: 4062 60
Gen133: 4062 60
Gen134: 4062 60
Gen135: 4062 60
Gen136: 4062 60
Gen137: 4062 60
Gen138: 4062 60
Gen139: 4062 60
Gen140: 4062 60
Gen141: 4062 60
Gen142: 15035 60
Gen143: 12028 60
Gen144: 10028 60
Gen145: 9026 60
Gen146: 8024 60
Gen147: 7024 60
Gen148: 7024 60
Gen149: 7024 60
Gen150: 7024 60
Gen151: 7024 60
Gen152: 7024 60
Gen153: 7024 60
Gen154: 7024 60
Gen155: 7024 60
Gen156: 7024 60
Gen157: 23043 60
Gen158: 15030 60
Gen159: 13028 60
Gen160: 11026 60
Gen161: 9026 60
Gen162: 7026 60
Gen163: 6026 60
Gen164: 6025 60
Gen165: 6025 60
Gen166: 6025 60
Gen167: 6025 60
Gen168: 6025 60
Gen169: 6025 60
Gen170: 6025 60
Gen171: 6025 60
Gen172: 6025 60
Gen173: 6025 60
Gen174: 23048 60
Gen175: 18053 60
Gen176: 14053 60
Gen177: 11056 60
Gen178: 9056 60
Gen179: 7058 60
Gen180: 5060 60
Gen181: 4060 60
Gen182: 3060 60
Gen183: 3060 60
Gen184: 3060 60
Gen185: 3060 60
Gen186: 2060 60
Gen187: 2060 60
Gen188: 2060 60
Gen189: 2060 60
Gen190: 2060 60
Gen191: 2060 60
Gen192: 2060 60
Gen193: 2060 60
Gen194: 2060 60
Gen195: 2060 60
Gen196: 26046 60
Gen197: 19046 60
Gen198: 12053 60
Gen199: 9056 60
Gen200: 7058 60
Gen201: 5060 60
Gen202: 4060 60
Gen203: 3061 60
Gen204: 2062 60
Gen205: 2062 60
Gen206: 2062 60
Gen207: 2062 60
Gen208: 2062 60
Gen209: 2062 60
Gen210: 2062 60
Gen211: 2062 60
Gen212: 2062 60
Gen213: 2062 60
Gen214: 16056 60
Gen215: 10062 60
Gen216: 8064 60
Gen217: 6066 60
Gen218: 6066 60
Gen219: 6066 60
Gen220: 6066 60
Gen221: 6066 60
Gen222: 6066 60
Gen223: 6066 60
Gen224: 6066 60
Gen225: 6066 60
Gen226: 6066 60
Gen227: 30053 60
Gen228: 20053 60
Gen229: 16053 60
Gen230: 14053 60
Gen231: 11055 60
Gen232: 9057 60
Gen233: 7059 60
Gen234: 5061 60
Gen235: 4061 60
Gen236: 3062 60
Gen237: 3062 60
Gen238: 3062 60
Gen239: 3062 60
Gen240: 3062 60
Gen241: 3062 60
Gen242: 3062 60
Gen243: 3062 60
Gen244: 3062 60
Gen245: 3062 60
Gen246: 36039 60
Gen247: 26045 60
Gen248: 21050 60
Gen249: 16055 60
Gen250: 11055 60
Gen251: 7055 60
Gen252: 4058 60
Gen253: 2060 60
Gen254: 1060 60
Gen255: 1060 60
Gen256: 1060 60
Gen257: 1060 60
Gen258: 1060 60
Gen259: 1060 60
Gen260: 1060 60
Gen261: 1060 60
Gen262: 1060 60
Gen263: 1060 60
Gen264: 21033 60
Gen265: 16026 60
Gen266: 13025 60
Gen267: 10025 60
Gen268: 8022 60
Gen269: 7021 60
Gen270: 6021 60
Gen271: 5021 60
Gen272: 4021 60
Gen273: 4020 60
Gen274: 4020 60
Gen275: 4020 60
Gen276: 4020 60
Gen277: 4020 60
Gen278: 4020 60
Gen279: 4020 60
Gen280: 4020 60
Gen281: 4020 60
Gen282: 4020 60
Gen283: 31061 60
Gen284: 27056 60
Gen285: 23052 60
Gen286: 19056 60
Gen287: 16059 60
Gen288: 14061 60
Gen289: 12063 60
Gen290: 11062 60
Gen291: 10062 60
Gen292: 9061 60
Gen293: 8061 60
Gen294: 7061 60
Gen295: 6061 60
Gen296: 5062 60
Gen297: 4063 60
Gen298: 4062 60
Gen299: 4062 60
Gen300: 4062 60
