Name: 400-40-60
Gen0: 85069 85069
Gen1: 73074 73074
Gen2: 68074 68074
Gen3: 63074 63074
Gen4: 58079 58079
Gen5: 55079 55079
Gen6: 53079 53079
Gen7: 51081 51081
Gen8: 50072 50072
Gen9: 50072 50072
Gen10: 50072 50072
Gen11: 50072 50072
Gen12: 50072 50072
Gen13: 50072 50072
Gen14: 50072 50072
Gen15: 50072 50072
Gen16: 50072 50072
Gen17: 50072 50072
Gen18: 62063 50072
Gen19: 52063 50072
Gen20: 46069 46069
Gen21: 44067 44067
Gen22: 42065 42065
Gen23: 40065 40065
Gen24: 38067 38067
Gen25: 37067 37067
Gen26: 35067 35067
Gen27: 34067 34067
Gen28: 33067 33067
Gen29: 32068 32068
Gen30: 32068 32068
Gen31: 32068 32068
Gen32: 32068 32068
Gen33: 32068 32068
Gen34: 32068 32068
Gen35: 32068 32068
Gen36: 32068 32068
Gen37: 32068 32068
Gen38: 32068 32068
Gen39: 31068 31068
Gen40: 31068 31068
Gen41: 31068 31068
Gen42: 31068 31068
Gen43: 31068 31068
Gen44: 31068 31068
Gen45: 31068 31068
Gen46: 31068 31068
Gen47: 31068 31068
Gen48: 31068 31068
Gen49: 77060 31068
Gen50: 68060 31068
Gen51: 62066 31068
Gen52: 57066 31068
Gen53: 41074 31068
Gen54: 36074 31068
Gen55: 32074 31068
Gen56: 29074 29074
Gen57: 28068 28068
Gen58: 25065 25065
Gen59: 23065 23065
Gen60: 22065 22065
Gen61: 22065 22065
Gen62: 22065 22065
Gen63: 22065 22065
Gen64: 22065 22065
Gen65: 22065 22065
Gen66: 22065 22065
Gen67: 22065 22065
Gen68: 22065 22065
Gen69: 22065 22065
Gen70: 98049 22065
Gen71: 82049 22065
Gen72: 76051 22065
Gen73: 71049 22065
Gen74: 66049 22065
Gen75: 62053 22065
Gen76: 58055 22065
Gen77: 54057 22065
Gen78: 50059 22065
Gen79: 45059 22065
Gen80: 42059 22065
Gen81: 39060 22065
Gen82: 37062 22065
Gen83: 35064 22065
Gen84: 34064 22065
Gen85: 33064 22065
Gen86: 32064 22065
Gen87: 30064 22065
Gen88: 29065 22065
Gen89: 29065 22065
Gen90: 29065 22065
Gen91: 29065 22065
Gen92: 29065 22065
