Name: 400-30-45
Gen0: 12056 12056
Gen1: 12056 12056
Gen2: 12056 12056
Gen3: 12056 12056
Gen4: 12056 12056
Gen5: 12056 12056
Gen6: 12056 12056
Gen7: 12056 12056
Gen8: 12056 12056
Gen9: 12056 12056
Gen10: 17036 12056
Gen11: 10043 10043
Gen12: 4043 4043
Gen13: 2045 2045
Gen14: 1046 1046
Gen15: 1046 1046
Gen16: 1046 1046
Gen17: 1046 1046
Gen18: 1046 1046
Gen19: 1046 1046
Gen20: 1046 1046
Gen21: 1046 1046
Gen22: 1046 1046
Gen23: 1046 1046
Gen24: 18037 1046
Gen25: 13042 1046
Gen26: 11042 1046
Gen27: 9042 1046
Gen28: 7044 1046
Gen29: 6044 1046
Gen30: 5045 1046
Gen31: 4046 1046
Gen32: 3047 1046
Gen33: 3047 1046
Gen34: 3047 1046
Gen35: 3047 1046
Gen36: 3047 1046
Gen37: 3047 1046
Gen38: 3047 1046
Gen39: 3047 1046
Gen40: 3047 1046
Gen41: 3047 1046
Gen42: 29038 1046
Gen43: 17050 1046
Gen44: 14050 1046
Gen45: 11052 1046
Gen46: 10052 1046
Gen47: 8052 1046
Gen48: 8052 1046
Gen49: 8052 1046
Gen50: 8052 1046
Gen51: 8052 1046
Gen52: 8052 1046
Gen53: 8052 1046
Gen54: 8052 1046
Gen55: 8052 1046
Gen56: 8052 1046
Gen57: 37050 1046
Gen58: 33054 1046
Gen59: 30054 1046
Gen60: 28056 1046
Gen61: 26058 1046
Gen62: 25057 1046
Gen63: 20049 1046
Gen64: 16047 1046
Gen65: 13047 1046
Gen66: 10045 1046
Gen67: 9045 1046
Gen68: 8045 1046
Gen69: 7046 1046
Gen70: 7046 1046
Gen71: 7046 1046
Gen72: 7046 1046
Gen73: 7046 1046
Gen74: 7046 1046
Gen75: 7046 1046
Gen76: 7046 1046
Gen77: 7046 1046
Gen78: 7046 1046
Gen79: 23038 1046
Gen80: 20032 1046
Gen81: 18029 1046
Gen82: 15029 1046
Gen83: 14028 1046
Gen84: 14025 1046
Gen85: 14025 1046
Gen86: 14025 1046
Gen87: 14025 1046
Gen88: 14025 1046
Gen89: 14025 1046
Gen90: 14025 1046
Gen91: 14025 1046
Gen92: 14025 1046
Gen93: 14025 1046
Gen94: 18048 1046
Gen95: 13053 1046
Gen96: 9053 1046
Gen97: 9053 1046
Gen98: 9053 1046
