Name: 400-40-60
Gen0: 80047 80047
Gen1: 67047 67047
Gen2: 57057 57057
Gen3: 53057 53057
Gen4: 48057 48057
Gen5: 44061 44061
Gen6: 41061 41061
Gen7: 38063 38063
Gen8: 36065 36065
Gen9: 35065 35065
Gen10: 34065 34065
Gen11: 33066 33066
Gen12: 33066 33066
Gen13: 33066 33066
Gen14: 33066 33066
Gen15: 32066 32066
Gen16: 32066 32066
Gen17: 32066 32066
Gen18: 32066 32066
Gen19: 32066 32066
Gen20: 32066 32066
Gen21: 32066 32066
Gen22: 32066 32066
Gen23: 32066 32066
Gen24: 28066 28066
Gen25: 28066 28066
Gen26: 28066 28066
Gen27: 28066 28066
Gen28: 28066 28066
Gen29: 28066 28066
Gen30: 26066 26066
Gen31: 23066 23066
Gen32: 23066 23066
Gen33: 23066 23066
Gen34: 23066 23066
Gen35: 23066 23066
Gen36: 23066 23066
Gen37: 23066 23066
Gen38: 23066 23066
Gen39: 23066 23066
Gen40: 23066 23066
Gen41: 50049 23066
Gen42: 44052 23066
Gen43: 38058 23066
Gen44: 34062 23066
Gen45: 32062 23066
Gen46: 30062 23066
Gen47: 28064 23066
Gen48: 26066 23066
Gen49: 25066 23066
Gen50: 25066 23066
Gen51: 25066 23066
Gen52: 25066 23066
Gen53: 25066 23066
Gen54: 25066 23066
Gen55: 25066 23066
Gen56: 25066 23066
Gen57: 25066 23066
Gen58: 25066 23066
Gen59: 100066 23066
Gen60: 95066 23066
Gen61: 90071 23066
Gen62: 86071 23066
Gen63: 82071 23066
Gen64: 78075 23066
Gen65: 75075 23066
Gen66: 71075 23066
Gen67: 68078 23066
Gen68: 65081 23066
Gen69: 63075 23066
Gen70: 60072 23066
Gen71: 59072 23066
Gen72: 58072 23066
Gen73: 57072 23066
Gen74: 56072 23066
Gen75: 55073 23066
Gen76: 55073 23066
Gen77: 55073 23066
Gen78: 55073 23066
Gen79: 55073 23066
Gen80: 55073 23066
Gen81: 55073 23066
Gen82: 55073 23066
Gen83: 55073 23066
Gen84: 55073 23066
Gen85: 47070 23066
Gen86: 38070 23066
Gen87: 34070 23066
Gen88: 31066 23066
Gen89: 28066 23066
Gen90: 25066 23066
Gen91: 23066 23066
Gen92: 23066 23066
Gen93: 23066 23066
Gen94: 23066 23066
Gen95: 23066 23066
Gen96: 23066 23066
Gen97: 23066 23066
Gen98: 23066 23066
Gen99: 23066 23066
Gen100: 23066 23066
Gen101: 94056 23066
Gen102: 84056 23066
Gen103: 66065 23066
Gen104: 58065 23066
Gen105: 49072 23066
Gen106: 45072 23066
Gen107: 41072 23066
Gen108: 38072 23066
Gen109: 36066 23066
Gen110: 33066 23066
Gen111: 31066 23066
Gen112: 29066 23066
Gen113: 27066 23066
Gen114: 26064 23066
Gen115: 25064 23066
Gen116: 24064 23066
Gen117: 24064 23066
Gen118: 24064 23066
Gen119: 24064 23066
Gen120: 24064 23066
Gen121: 24064 23066
Gen122: 24064 23066
Gen123: 24064 23066
Gen124: 24064 23066
Gen125: 24064 23066
Gen126: 86052 23066
Gen127: 77052 23066
Gen128: 68056 23066
Gen129: 59057 23066
Gen130: 52060 23066
Gen131: 46063 23066
Gen132: 40063 23066
Gen133: 36063 23066
Gen134: 32063 23066
Gen135: 29063 23066
Gen136: 27063 23066
Gen137: 25064 23066
Gen138: 23065 23065
Gen139: 21065 21065
Gen140: 20065 20065
Gen141: 19065 19065
Gen142: 15065 15065
Gen143: 14065 14065
Gen144: 14065 14065
Gen145: 14065 14065
Gen146: 14065 14065
Gen147: 14065 14065
Gen148: 14065 14065
Gen149: 14065 14065
Gen150: 14065 14065
Gen151: 14065 14065
Gen152: 14065 14065
Gen153: 50055 14065
Gen154: 39063 14065
Gen155: 30064 14065
Gen156: 27066 14065
Gen157: 24067 14065
Gen158: 22068 14065
Gen159: 21068 14065
Gen160: 21067 14065
Gen161: 21067 14065
Gen162: 21067 14065
Gen163: 21067 14065
Gen164: 21067 14065
Gen165: 21067 14065
Gen166: 21067 14065
Gen167: 21067 14065
Gen168: 21067 14065
Gen169: 21067 14065
Gen170: 85057 14065
Gen171: 74053 14065
Gen172: 63064 14065
Gen173: 57070 14065
Gen174: 52070 14065
Gen175: 49070 14065
Gen176: 46070 14065
Gen177: 43073 14065
Gen178: 41073 14065
Gen179: 39073 14065
Gen180: 38071 14065
Gen181: 37071 14065
Gen182: 37071 14065
Gen183: 37071 14065
Gen184: 37071 14065
Gen185: 37071 14065
Gen186: 37071 14065
Gen187: 37071 14065
Gen188: 37071 14065
Gen189: 37071 14065
Gen190: 37071 14065
Gen191: 75058 14065
Gen192: 69061 14065
Gen193: 63064 14065
Gen194: 59065 14065
Gen195: 56065 14065
Gen196: 53065 14065
Gen197: 50067 14065
Gen198: 47068 14065
Gen199: 45068 14065
Gen200: 43069 14065
Gen201: 41070 14065
Gen202: 40067 14065
Gen203: 39067 14065
Gen204: 39067 14065
Gen205: 39067 14065
Gen206: 39067 14065
Gen207: 39067 14065
Gen208: 39067 14065
Gen209: 39067 14065
Gen210: 39067 14065
Gen211: 39067 14065
Gen212: 39067 14065
Gen213: 71061 14065
Gen214: 65067 14065
Gen215: 59067 14065
Gen216: 55067 14065
Gen217: 51071 14065
Gen218: 48071 14065
Gen219: 46071 14065
Gen220: 44072 14065
Gen221: 43067 14065
Gen222: 41067 14065
Gen223: 36067 14065
Gen224: 35067 14065
Gen225: 34067 14065
Gen226: 34067 14065
Gen227: 34067 14065
Gen228: 34067 14065
Gen229: 34067 14065
Gen230: 34067 14065
Gen231: 34067 14065
Gen232: 34067 14065
Gen233: 34067 14065
Gen234: 34067 14065
Gen235: 66054 14065
Gen236: 52063 14065
Gen237: 48067 14065
Gen238: 45067 14065
Gen239: 44067 14065
Gen240: 40067 14065
Gen241: 40067 14065
Gen242: 40067 14065
Gen243: 40067 14065
Gen244: 39067 14065
Gen245: 39067 14065
Gen246: 38067 14065
Gen247: 38067 14065
Gen248: 38067 14065
Gen249: 38067 14065
Gen250: 38067 14065
Gen251: 38067 14065
Gen252: 38067 14065
Gen253: 38067 14065
Gen254: 38067 14065
Gen255: 38067 14065
Gen256: 97075 14065
Gen257: 88075 14065
Gen258: 82081 14065
Gen259: 77070 14065
Gen260: 73070 14065
Gen261: 69074 14065
Gen262: 66077 14065
Gen263: 64077 14065
Gen264: 62077 14065
Gen265: 60077 14065
Gen266: 59077 14065
Gen267: 54077 14065
Gen268: 53077 14065
Gen269: 52077 14065
Gen270: 51077 14065
Gen271: 47077 14065
Gen272: 46077 14065
Gen273: 45078 14065
Gen274: 45078 14065
Gen275: 45078 14065
Gen276: 45078 14065
Gen277: 45078 14065
Gen278: 45078 14065
Gen279: 45078 14065
Gen280: 45078 14065
Gen281: 45078 14065
Gen282: 45078 14065
Gen283: 90062 14065
Gen284: 81071 14065
Gen285: 75071 14065
Gen286: 70071 14065
Gen287: 63075 14065
Gen288: 60075 14065
Gen289: 57075 14065
Gen290: 54078 14065
Gen291: 52078 14065
Gen292: 50078 14065
Gen293: 50078 14065
Gen294: 50078 14065
Gen295: 50078 14065
Gen296: 50078 14065
Gen297: 50078 14065
Gen298: 50078 14065
Gen299: 50078 14065
Gen300: 49077 14065
