Name: 400-50-80
Gen0: 19049 19049
Gen1: 15038 15038
Gen2: 11037 11037
Gen3: 10034 10034
Gen4: 10034 10034
Gen5: 10034 10034
Gen6: 10034 10034
Gen7: 10034 10034
Gen8: 10034 10034
Gen9: 10034 10034
Gen10: 10034 10034
Gen11: 10034 10034
Gen12: 10034 10034
Gen13: 33065 10034
Gen14: 23075 10034
Gen15: 19079 10034
Gen16: 16082 10034
Gen17: 13085 10034
Gen18: 12085 10034
Gen19: 11084 10034
Gen20: 10085 10034
Gen21: 9086 9086
Gen22: 9086 9086
Gen23: 9086 9086
Gen24: 9086 9086
Gen25: 9086 9086
Gen26: 9086 9086
Gen27: 9086 9086
Gen28: 9086 9086
Gen29: 9086 9086
Gen30: 9086 9086
Gen31: 19049 9086
Gen32: 13042 9086
Gen33: 9035 9035
Gen34: 6035 6035
Gen35: 3032 3032
Gen36: 2032 2032
Gen37: 2031 2031
Gen38: 2031 2031
Gen39: 2031 2031
Gen40: 2031 2031
Gen41: 2031 2031
Gen42: 2031 2031
Gen43: 2031 2031
Gen44: 2031 2031
Gen45: 2031 2031
Gen46: 2031 2031
Gen47: 40076 2031
Gen48: 33057 2031
Gen49: 29057 2031
Gen50: 26051 2031
Gen51: 24043 2031
Gen52: 22043 2031
Gen53: 20038 2031
Gen54: 20038 2031
Gen55: 20038 2031
Gen56: 20038 2031
Gen57: 20038 2031
Gen58: 20038 2031
Gen59: 20038 2031
Gen60: 20038 2031
Gen61: 20038 2031
Gen62: 20038 2031
Gen63: 17045 2031
Gen64: 9035 2031
Gen65: 4032 2031
Gen66: 2032 2031
Gen67: 2031 2031
Gen68: 2031 2031
Gen69: 2031 2031
Gen70: 2031 2031
Gen71: 2031 2031
Gen72: 2031 2031
Gen73: 2031 2031
Gen74: 2031 2031
Gen75: 2031 2031
Gen76: 2031 2031
Gen77: 32061 2031
Gen78: 24069 2031
Gen79: 19074 2031
Gen80: 15078 2031
Gen81: 11082 2031
Gen82: 9084 2031
Gen83: 8085 2031
Gen84: 8085 2031
Gen85: 8085 2031
Gen86: 8085 2031
Gen87: 8085 2031
Gen88: 8085 2031
Gen89: 8085 2031
Gen90: 8085 2031
Gen91: 8085 2031
Gen92: 8085 2031
Gen93: 18064 2031
Gen94: 11071 2031
Gen95: 7075 2031
Gen96: 3079 2031
Gen97: 1081 1081
Gen98: 1081 1081
Gen99: 1081 1081
Gen100: 1081 1081
Gen101: 1081 1081
Gen102: 1081 1081
Gen103: 1081 1081
Gen104: 1081 1081
Gen105: 1081 1081
Gen106: 1081 1081
Gen107: 20049 1081
Gen108: 14043 1081
Gen109: 10039 1081
Gen110: 9036 1081
Gen111: 8035 1081
Gen112: 8035 1081
Gen113: 8035 1081
Gen114: 8035 1081
Gen115: 8035 1081
Gen116: 8035 1081
Gen117: 8035 1081
Gen118: 8035 1081
Gen119: 8035 1081
Gen120: 8035 1081
Gen121: 3033 1081
Gen122: 1031 1031
Gen123: 30 30
Gen124: 30 30
Gen125: 30 30
Gen126: 30 30
Gen127: 30 30
Gen128: 30 30
Gen129: 30 30
Gen130: 30 30
Gen131: 30 30
Gen132: 30 30
Gen133: 23057 30
Gen134: 15065 30
Gen135: 10070 30
Gen136: 7073 30
Gen137: 4076 30
Gen138: 2078 30
Gen139: 1079 30
Gen140: 80 30
Gen141: 80 30
Gen142: 80 30
Gen143: 80 30
Gen144: 80 30
Gen145: 80 30
Gen146: 80 30
Gen147: 80 30
Gen148: 80 30
Gen149: 80 30
Gen150: 34057 30
Gen151: 25043 30
Gen152: 25039 30
Gen153: 25039 30
Gen154: 25039 30
Gen155: 25039 30
Gen156: 25039 30
Gen157: 25039 30
Gen158: 25039 30
Gen159: 25039 30
Gen160: 25039 30
Gen161: 25039 30
Gen162: 19049 30
Gen163: 17042 30
Gen164: 15038 30
Gen165: 14037 30
Gen166: 13037 30
Gen167: 11037 30
Gen168: 10037 30
Gen169: 10035 30
Gen170: 10035 30
Gen171: 10035 30
Gen172: 10035 30
Gen173: 10035 30
Gen174: 10035 30
Gen175: 10035 30
Gen176: 10035 30
Gen177: 10035 30
Gen178: 10035 30
Gen179: 24054 30
Gen180: 15043 30
Gen181: 7033 30
Gen182: 6032 30
Gen183: 6032 30
Gen184: 6032 30
Gen185: 6032 30
Gen186: 6032 30
Gen187: 6032 30
Gen188: 6032 30
Gen189: 6032 30
Gen190: 6032 30
Gen191: 6032 30
Gen192: 20043 30
Gen193: 7034 30
Gen194: 5034 30
Gen195: 4033 30
Gen196: 1031 30
Gen197: 30 30
Gen198: 30 30
Gen199: 30 30
Gen200: 30 30
Gen201: 30 30
Gen202: 30 30
Gen203: 30 30
Gen204: 30 30
Gen205: 30 30
Gen206: 30 30
Gen207: 28052 30
Gen208: 16039 30
Gen209: 11039 30
Gen210: 7035 30
Gen211: 5035 30
Gen212: 4034 30
Gen213: 3033 30
Gen214: 3033 30
Gen215: 3033 30
Gen216: 3033 30
Gen217: 3033 30
Gen218: 3033 30
Gen219: 3033 30
Gen220: 3033 30
Gen221: 3033 30
Gen222: 3033 30
Gen223: 36062 30
Gen224: 21077 30
Gen225: 14077 30
Gen226: 10077 30
Gen227: 6081 30
Gen228: 4083 30
Gen229: 4083 30
Gen230: 4083 30
Gen231: 4083 30
Gen232: 4083 30
Gen233: 4083 30
Gen234: 4083 30
Gen235: 4083 30
Gen236: 4083 30
Gen237: 4083 30
Gen238: 14044 30
Gen239: 6036 30
Gen240: 6034 30
Gen241: 5034 30
Gen242: 4034 30
Gen243: 4034 30
Gen244: 4034 30
Gen245: 4034 30
Gen246: 4034 30
Gen247: 4034 30
Gen248: 4034 30
Gen249: 4034 30
Gen250: 4034 30
Gen251: 4034 30
Gen252: 20060 30
Gen253: 15065 30
Gen254: 11069 30
Gen255: 7073 30
Gen256: 3077 30
Gen257: 1079 30
Gen258: 80 30
Gen259: 80 30
Gen260: 80 30
Gen261: 80 30
Gen262: 80 30
Gen263: 80 30
Gen264: 80 30
Gen265: 80 30
Gen266: 80 30
Gen267: 80 30
Gen268: 15045 30
Gen269: 9037 30
Gen270: 6034 30
Gen271: 4034 30
Gen272: 3033 30
Gen273: 2032 30
Gen274: 1031 30
Gen275: 1031 30
Gen276: 1031 30
Gen277: 1031 30
Gen278: 1031 30
Gen279: 1031 30
Gen280: 1031 30
Gen281: 1031 30
Gen282: 1031 30
Gen283: 1031 30
Gen284: 14042 30
Gen285: 12034 30
Gen286: 8034 30
Gen287: 7033 30
Gen288: 6033 30
Gen289: 5033 30
Gen290: 5033 30
Gen291: 5033 30
Gen292: 5033 30
Gen293: 5033 30
Gen294: 5033 30
Gen295: 5033 30
Gen296: 5033 30
Gen297: 5033 30
Gen298: 5033 30
Gen299: 8037 30
Gen300: 4032 30
