Name: 60-10-15
Gen0: 3014 3014
Gen1: 1014 1014
Gen2: 14 14
Gen3: 14 14
Gen4: 14 14
Gen5: 14 14
Gen6: 14 14
Gen7: 14 14
Gen8: 14 14
Gen9: 14 14
Gen10: 14 14
Gen11: 14 14
Gen12: 14 14
Gen13: 14 14
Gen14: 14 14
Gen15: 14 14
Gen16: 14 14
Gen17: 14 14
Gen18: 14 14
Gen19: 14 14
Gen20: 14 14
Gen21: 14 14
Gen22: 2013 14
Gen23: 13 13
Gen24: 13 13
Gen25: 13 13
Gen26: 13 13
Gen27: 13 13
Gen28: 13 13
Gen29: 13 13
Gen30: 13 13
Gen31: 13 13
Gen32: 13 13
Gen33: 13 13
Gen34: 13 13
Gen35: 13 13
Gen36: 13 13
Gen37: 13 13
Gen38: 13 13
Gen39: 13 13
Gen40: 13 13
Gen41: 13 13
Gen42: 13 13
Gen43: 10014 13
Gen44: 6014 13
Gen45: 4014 13
Gen46: 2016 13
Gen47: 1014 13
Gen48: 14 13
Gen49: 14 13
Gen50: 14 13
Gen51: 14 13
Gen52: 14 13
Gen53: 14 13
Gen54: 14 13
Gen55: 14 13
Gen56: 14 13
Gen57: 14 13
Gen58: 14 13
Gen59: 14 13
Gen60: 14 13
Gen61: 14 13
Gen62: 13 13
Gen63: 13 13
Gen64: 13 13
Gen65: 13 13
Gen66: 13 13
Gen67: 13 13
Gen68: 13 13
Gen69: 13 13
Gen70: 13 13
Gen71: 13 13
Gen72: 3014 13
Gen73: 1014 13
Gen74: 14 13
Gen75: 14 13
Gen76: 14 13
Gen77: 14 13
Gen78: 14 13
Gen79: 14 13
Gen80: 14 13
Gen81: 14 13
Gen82: 14 13
Gen83: 14 13
Gen84: 5013 13
Gen85: 4013 13
Gen86: 3013 13
Gen87: 3013 13
Gen88: 3013 13
Gen89: 3013 13
Gen90: 3013 13
Gen91: 3013 13
Gen92: 3013 13
Gen93: 3013 13
Gen94: 3013 13
Gen95: 3013 13
Gen96: 9013 13
Gen97: 5013 13
Gen98: 3013 13
Gen99: 1013 13
Gen100: 1013 13
Gen101: 1013 13
Gen102: 1013 13
Gen103: 1013 13
Gen104: 1013 13
Gen105: 1013 13
Gen106: 1013 13
Gen107: 1013 13
Gen108: 1013 13
Gen109: 5012 13
Gen110: 3012 13
Gen111: 2012 13
Gen112: 1012 13
Gen113: 12 12
Gen114: 12 12
Gen115: 12 12
Gen116: 12 12
Gen117: 12 12
Gen118: 12 12
Gen119: 12 12
Gen120: 12 12
Gen121: 12 12
Gen122: 12 12
Gen123: 6014 12
Gen124: 4014 12
Gen125: 2014 12
Gen126: 1014 12
Gen127: 14 12
Gen128: 14 12
Gen129: 14 12
Gen130: 14 12
Gen131: 14 12
Gen132: 14 12
Gen133: 14 12
Gen134: 14 12
Gen135: 14 12
Gen136: 14 12
Gen137: 1013 12
Gen138: 1013 12
Gen139: 1013 12
Gen140: 1013 12
Gen141: 1013 12
Gen142: 1013 12
Gen143: 1013 12
Gen144: 1013 12
Gen145: 1013 12
Gen146: 1013 12
Gen147: 14 12
Gen148: 14 12
Gen149: 14 12
Gen150: 14 12
Gen151: 14 12
Gen152: 14 12
Gen153: 14 12
Gen154: 14 12
Gen155: 14 12
Gen156: 14 12
Gen157: 4015 12
Gen158: 2015 12
Gen159: 15 12
Gen160: 14 12
Gen161: 14 12
Gen162: 14 12
Gen163: 14 12
Gen164: 14 12
Gen165: 14 12
Gen166: 14 12
Gen167: 14 12
Gen168: 14 12
Gen169: 14 12
Gen170: 14 12
Gen171: 14 12
Gen172: 14 12
Gen173: 14 12
Gen174: 14 12
Gen175: 14 12
Gen176: 14 12
Gen177: 14 12
Gen178: 14 12
Gen179: 14 12
Gen180: 4013 12
Gen181: 2013 12
Gen182: 1013 12
Gen183: 13 12
Gen184: 13 12
Gen185: 13 12
Gen186: 13 12
Gen187: 13 12
Gen188: 13 12
Gen189: 13 12
Gen190: 13 12
Gen191: 13 12
Gen192: 13 12
Gen193: 3013 12
Gen194: 2013 12
Gen195: 1013 12
Gen196: 13 12
Gen197: 13 12
Gen198: 13 12
Gen199: 13 12
Gen200: 13 12
Gen201: 13 12
Gen202: 13 12
Gen203: 13 12
Gen204: 13 12
Gen205: 13 12
Gen206: 6015 12
Gen207: 4015 12
Gen208: 4015 12
Gen209: 4015 12
Gen210: 4014 12
Gen211: 4014 12
Gen212: 14 12
Gen213: 14 12
Gen214: 14 12
Gen215: 14 12
Gen216: 14 12
Gen217: 14 12
Gen218: 14 12
Gen219: 14 12
Gen220: 14 12
Gen221: 14 12
Gen222: 6014 12
Gen223: 4014 12
Gen224: 3014 12
Gen225: 1014 12
Gen226: 14 12
Gen227: 14 12
Gen228: 14 12
Gen229: 14 12
Gen230: 14 12
Gen231: 14 12
Gen232: 14 12
Gen233: 14 12
Gen234: 14 12
Gen235: 14 12
Gen236: 6012 12
Gen237: 3014 12
Gen238: 2014 12
Gen239: 1014 12
Gen240: 1013 12
Gen241: 1013 12
Gen242: 1013 12
Gen243: 1013 12
Gen244: 1013 12
Gen245: 1013 12
Gen246: 1013 12
Gen247: 1013 12
Gen248: 1013 12
Gen249: 1013 12
Gen250: 2013 12
Gen251: 13 12
Gen252: 13 12
Gen253: 13 12
Gen254: 13 12
Gen255: 13 12
Gen256: 13 12
Gen257: 13 12
Gen258: 13 12
Gen259: 13 12
Gen260: 13 12
Gen261: 3014 12
Gen262: 1014 12
Gen263: 1014 12
Gen264: 1014 12
Gen265: 1014 12
Gen266: 1014 12
Gen267: 14 12
Gen268: 14 12
Gen269: 14 12
Gen270: 14 12
Gen271: 14 12
Gen272: 14 12
Gen273: 14 12
Gen274: 14 12
Gen275: 14 12
Gen276: 14 12
Gen277: 6013 12
Gen278: 3015 12
Gen279: 1015 12
Gen280: 15 12
Gen281: 15 12
Gen282: 15 12
Gen283: 15 12
Gen284: 15 12
Gen285: 15 12
Gen286: 15 12
Gen287: 15 12
Gen288: 15 12
Gen289: 15 12
Gen290: 14 12
Gen291: 14 12
Gen292: 14 12
Gen293: 14 12
Gen294: 14 12
Gen295: 14 12
Gen296: 14 12
Gen297: 14 12
Gen298: 14 12
Gen299: 14 12
Gen300: 2014 12
