Name: 20-35-50
Gen0: 15041 15041
Gen1: 9054 9054
Gen2: 5048 5048
Gen3: 2048 2048
Gen4: 49 49
Gen5: 48 48
Gen6: 47 47
Gen7: 45 45
Gen8: 46 45
Gen9: 46 45
Gen10: 46 45
Gen11: 47 45
Gen12: 45 45
Gen13: 46 45
Gen14: 47 45
Gen15: 46 45
Gen16: 46 45
Gen17: 46 45
Gen18: 47 45
Gen19: 47 45
Gen20: 47 45
Gen21: 48 45
Gen22: 48 45
Gen23: 47 45
Gen24: 47 45
Gen25: 47 45
Gen26: 47 45
Gen27: 46 45
Gen28: 45 45
Gen29: 50 45
Gen30: 45 45
Gen31: 49 45
Gen32: 49 45
Gen33: 49 45
Gen34: 49 45
Gen35: 49 45
Gen36: 49 45
Gen37: 47 45
Gen38: 47 45
Gen39: 46 45
Gen40: 46 45
Gen41: 46 45
Gen42: 48 45
Gen43: 47 45
Gen44: 47 45
Gen45: 47 45
Gen46: 47 45
Gen47: 47 45
Gen48: 47 45
Gen49: 47 45
Gen50: 47 45
Gen51: 45 45
Gen52: 50 45
Gen53: 50 45
Gen54: 50 45
Gen55: 50 45
Gen56: 50 45
Gen57: 49 45
Gen58: 46 45
Gen59: 46 45
Gen60: 46 45
Gen61: 46 45
Gen62: 46 45
Gen63: 46 45
Gen64: 46 45
Gen65: 47 45
Gen66: 47 45
Gen67: 47 45
Gen68: 15039 45
Gen69: 9054 45
Gen70: 5047 45
Gen71: 2047 45
Gen72: 47 45
Gen73: 47 45
Gen74: 47 45
Gen75: 47 45
Gen76: 47 45
Gen77: 47 45
Gen78: 1051 45
Gen79: 48 45
Gen80: 48 45
Gen81: 47 45
Gen82: 48 45
Gen83: 47 45
Gen84: 49 45
Gen85: 47 45
Gen86: 47 45
Gen87: 46 45
Gen88: 46 45
Gen89: 45 45
Gen90: 45 45
Gen91: 48 45
Gen92: 48 45
Gen93: 46 45
Gen94: 45 45
Gen95: 46 45
Gen96: 48 45
Gen97: 48 45
Gen98: 48 45
Gen99: 47 45
Gen100: 46 45
Gen101: 47 45
Gen102: 48 45
Gen103: 48 45
