Name: 40-10-15
Gen0: 1013 1013
Gen1: 13 13
Gen2: 13 13
Gen3: 13 13
Gen4: 13 13
Gen5: 13 13
Gen6: 13 13
Gen7: 13 13
Gen8: 13 13
Gen9: 13 13
Gen10: 13 13
Gen11: 1012 13
Gen12: 1012 13
Gen13: 1011 13
Gen14: 1011 13
Gen15: 1011 13
Gen16: 1012 13
Gen17: 2012 13
Gen18: 2012 13
Gen19: 1012 13
Gen20: 1012 13
Gen21: 12 12
Gen22: 1012 12
Gen23: 12 12
Gen24: 1012 12
Gen25: 12 12
Gen26: 12 12
Gen27: 12 12
Gen28: 1012 12
Gen29: 12 12
Gen30: 1012 12
Gen31: 12 12
Gen32: 12 12
Gen33: 12 12
Gen34: 12 12
Gen35: 12 12
Gen36: 12 12
Gen37: 11 11
Gen38: 11 11
Gen39: 11 11
Gen40: 11 11
Gen41: 12 11
Gen42: 1012 11
Gen43: 1012 11
Gen44: 1012 11
Gen45: 1012 11
Gen46: 1012 11
Gen47: 12 11
Gen48: 12 11
Gen49: 12 11
Gen50: 12 11
Gen51: 12 11
Gen52: 12 11
Gen53: 12 11
Gen54: 12 11
Gen55: 1012 11
Gen56: 12 11
Gen57: 12 11
Gen58: 1012 11
Gen59: 1012 11
Gen60: 12 11
Gen61: 12 11
Gen62: 12 11
Gen63: 12 11
Gen64: 12 11
Gen65: 12 11
Gen66: 12 11
Gen67: 12 11
Gen68: 1012 11
Gen69: 1012 11
Gen70: 12 11
Gen71: 12 11
Gen72: 12 11
Gen73: 12 11
Gen74: 12 11
Gen75: 12 11
Gen76: 12 11
Gen77: 1012 11
Gen78: 1012 11
Gen79: 1012 11
Gen80: 3013 11
Gen81: 1013 11
Gen82: 13 11
Gen83: 13 11
Gen84: 13 11
Gen85: 13 11
Gen86: 13 11
Gen87: 13 11
Gen88: 13 11
Gen89: 13 11
Gen90: 13 11
Gen91: 13 11
Gen92: 9013 11
Gen93: 3013 11
Gen94: 3013 11
Gen95: 3013 11
Gen96: 3013 11
Gen97: 3013 11
Gen98: 2013 11
Gen99: 2013 11
Gen100: 2013 11
Gen101: 2015 11
Gen102: 2013 11
Gen103: 3013 11
Gen104: 3013 11
Gen105: 3013 11
Gen106: 3014 11
Gen107: 4014 11
Gen108: 3014 11
Gen109: 3014 11
Gen110: 3013 11
Gen111: 3013 11
Gen112: 2013 11
Gen113: 2013 11
Gen114: 2013 11
Gen115: 2013 11
Gen116: 2012 11
Gen117: 2012 11
Gen118: 2012 11
Gen119: 2012 11
Gen120: 2012 11
Gen121: 1012 11
Gen122: 12 11
Gen123: 12 11
Gen124: 12 11
Gen125: 12 11
Gen126: 12 11
Gen127: 12 11
Gen128: 12 11
