Name: 400-40-60
Gen0: 16 16
Gen1: 16 16
Gen2: 16 16
Gen3: 16 16
Gen4: 16 16
Gen5: 16 16
Gen6: 16 16
Gen7: 16 16
Gen8: 16 16
Gen9: 16 16
Gen10: 17 16
Gen11: 16 16
Gen12: 16 16
Gen13: 16 16
Gen14: 16 16
Gen15: 16 16
Gen16: 16 16
Gen17: 16 16
Gen18: 16 16
Gen19: 16 16
Gen20: 16 16
Gen21: 17 16
Gen22: 17 16
Gen23: 17 16
Gen24: 17 16
Gen25: 17 16
Gen26: 17 16
Gen27: 17 16
Gen28: 17 16
Gen29: 17 16
Gen30: 17 16
Gen31: 17 16
Gen32: 17 16
Gen33: 17 16
Gen34: 17 16
Gen35: 17 16
Gen36: 17 16
Gen37: 17 16
Gen38: 17 16
Gen39: 17 16
Gen40: 17 16
Gen41: 16 16
Gen42: 16 16
Gen43: 16 16
Gen44: 16 16
Gen45: 16 16
Gen46: 16 16
Gen47: 16 16
Gen48: 16 16
Gen49: 16 16
Gen50: 16 16
Gen51: 16 16
Gen52: 16 16
Gen53: 16 16
Gen54: 16 16
Gen55: 16 16
Gen56: 16 16
Gen57: 16 16
Gen58: 16 16
Gen59: 16 16
Gen60: 16 16
Gen61: 19 16
Gen62: 19 16
Gen63: 19 16
Gen64: 19 16
Gen65: 19 16
Gen66: 19 16
Gen67: 19 16
Gen68: 19 16
Gen69: 19 16
Gen70: 19 16
Gen71: 1019 16
Gen72: 1018 16
Gen73: 1018 16
Gen74: 1018 16
Gen75: 1018 16
Gen76: 1018 16
Gen77: 1018 16
Gen78: 1018 16
Gen79: 1018 16
Gen80: 1018 16
Gen81: 1018 16
Gen82: 19 16
Gen83: 18 16
Gen84: 17 16
Gen85: 17 16
Gen86: 17 16
Gen87: 17 16
Gen88: 17 16
Gen89: 17 16
Gen90: 17 16
Gen91: 17 16
Gen92: 17 16
Gen93: 17 16
Gen94: 17 16
Gen95: 17 16
Gen96: 17 16
Gen97: 17 16
Gen98: 17 16
Gen99: 17 16
Gen100: 17 16
Gen101: 17 16
Gen102: 17 16
Gen103: 17 16
Gen104: 19 16
Gen105: 18 16
Gen106: 18 16
Gen107: 18 16
Gen108: 18 16
Gen109: 18 16
Gen110: 18 16
Gen111: 18 16
Gen112: 18 16
Gen113: 18 16
Gen114: 17 16
Gen115: 17 16
Gen116: 17 16
Gen117: 17 16
Gen118: 17 16
Gen119: 17 16
Gen120: 17 16
Gen121: 17 16
Gen122: 17 16
Gen123: 17 16
Gen124: 17 16
Gen125: 17 16
Gen126: 17 16
Gen127: 17 16
Gen128: 17 16
Gen129: 17 16
Gen130: 17 16
Gen131: 17 16
Gen132: 17 16
Gen133: 17 16
Gen134: 17 16
Gen135: 17 16
Gen136: 17 16
Gen137: 17 16
Gen138: 17 16
Gen139: 17 16
Gen140: 17 16
Gen141: 17 16
Gen142: 17 16
Gen143: 17 16
Gen144: 16 16
Gen145: 16 16
Gen146: 16 16
Gen147: 16 16
Gen148: 16 16
Gen149: 16 16
Gen150: 16 16
Gen151: 16 16
Gen152: 16 16
Gen153: 16 16
Gen154: 2019 16
Gen155: 2018 16
Gen156: 2018 16
Gen157: 2018 16
Gen158: 2018 16
Gen159: 2018 16
Gen160: 2018 16
Gen161: 2018 16
Gen162: 2018 16
Gen163: 1018 16
Gen164: 17 16
Gen165: 17 16
Gen166: 17 16
Gen167: 17 16
Gen168: 17 16
Gen169: 17 16
Gen170: 17 16
Gen171: 17 16
Gen172: 17 16
Gen173: 17 16
Gen174: 4022 16
Gen175: 3020 16
Gen176: 3020 16
Gen177: 3020 16
Gen178: 3020 16
Gen179: 3020 16
Gen180: 3020 16
Gen181: 3020 16
Gen182: 3020 16
Gen183: 3020 16
Gen184: 3020 16
Gen185: 18 16
Gen186: 18 16
Gen187: 18 16
Gen188: 18 16
Gen189: 18 16
Gen190: 18 16
Gen191: 18 16
Gen192: 18 16
Gen193: 18 16
Gen194: 18 16
Gen195: 13027 16
Gen196: 13022 16
Gen197: 13022 16
Gen198: 13022 16
Gen199: 13022 16
Gen200: 13022 16
Gen201: 13022 16
Gen202: 12022 16
Gen203: 11022 16
Gen204: 11021 16
Gen205: 11020 16
Gen206: 11020 16
Gen207: 11020 16
Gen208: 11020 16
Gen209: 11020 16
Gen210: 11020 16
Gen211: 11020 16
Gen212: 11020 16
Gen213: 11020 16
Gen214: 11020 16
Gen215: 19 16
Gen216: 18 16
Gen217: 18 16
Gen218: 18 16
Gen219: 18 16
Gen220: 18 16
Gen221: 18 16
Gen222: 18 16
Gen223: 18 16
Gen224: 18 16
Gen225: 18 16
Gen226: 19 16
Gen227: 18 16
Gen228: 18 16
Gen229: 18 16
Gen230: 18 16
Gen231: 18 16
Gen232: 18 16
Gen233: 18 16
Gen234: 18 16
Gen235: 18 16
Gen236: 18 16
Gen237: 4024 16
Gen238: 20 16
Gen239: 19 16
Gen240: 19 16
Gen241: 19 16
Gen242: 19 16
Gen243: 19 16
Gen244: 19 16
Gen245: 19 16
Gen246: 19 16
Gen247: 19 16
Gen248: 19 16
Gen249: 3020 16
Gen250: 1018 16
Gen251: 17 16
Gen252: 17 16
Gen253: 17 16
Gen254: 17 16
Gen255: 17 16
