Name: 400-50-80
Gen0: 21 21
Gen1: 20 20
Gen2: 20 20
Gen3: 20 20
Gen4: 20 20
Gen5: 20 20
Gen6: 20 20
Gen7: 20 20
Gen8: 20 20
Gen9: 20 20
Gen10: 20 20
Gen11: 23 20
Gen12: 23 20
Gen13: 23 20
Gen14: 23 20
Gen15: 23 20
Gen16: 23 20
Gen17: 23 20
Gen18: 23 20
Gen19: 23 20
Gen20: 23 20
Gen21: 27 20
Gen22: 27 20
Gen23: 27 20
Gen24: 27 20
Gen25: 27 20
Gen26: 27 20
Gen27: 27 20
Gen28: 27 20
Gen29: 27 20
Gen30: 27 20
Gen31: 22 20
Gen32: 22 20
Gen33: 22 20
Gen34: 22 20
Gen35: 22 20
Gen36: 22 20
Gen37: 22 20
Gen38: 22 20
Gen39: 22 20
Gen40: 21 20
Gen41: 21 20
Gen42: 21 20
Gen43: 21 20
Gen44: 21 20
Gen45: 21 20
Gen46: 21 20
Gen47: 21 20
Gen48: 21 20
Gen49: 21 20
Gen50: 24 20
Gen51: 24 20
Gen52: 24 20
Gen53: 24 20
Gen54: 24 20
Gen55: 24 20
Gen56: 24 20
Gen57: 24 20
Gen58: 24 20
Gen59: 24 20
Gen60: 23 20
Gen61: 23 20
Gen62: 23 20
Gen63: 23 20
Gen64: 23 20
Gen65: 23 20
Gen66: 23 20
Gen67: 23 20
Gen68: 23 20
Gen69: 23 20
Gen70: 22 20
Gen71: 21 20
Gen72: 21 20
Gen73: 21 20
Gen74: 21 20
Gen75: 21 20
Gen76: 21 20
Gen77: 21 20
Gen78: 21 20
Gen79: 21 20
Gen80: 21 20
Gen81: 20 20
Gen82: 20 20
Gen83: 20 20
Gen84: 20 20
Gen85: 20 20
Gen86: 20 20
Gen87: 20 20
Gen88: 20 20
Gen89: 20 20
Gen90: 20 20
Gen91: 24 20
Gen92: 24 20
Gen93: 24 20
Gen94: 24 20
Gen95: 24 20
Gen96: 24 20
Gen97: 24 20
Gen98: 24 20
Gen99: 24 20
Gen100: 24 20
Gen101: 25 20
Gen102: 23 20
Gen103: 23 20
Gen104: 23 20
Gen105: 23 20
Gen106: 23 20
Gen107: 23 20
Gen108: 23 20
Gen109: 23 20
Gen110: 23 20
Gen111: 23 20
Gen112: 25 20
Gen113: 25 20
Gen114: 25 20
Gen115: 25 20
