Name: 400-30-45
Gen0: 15 15
Gen1: 15 15
Gen2: 15 15
Gen3: 15 15
Gen4: 15 15
Gen5: 15 15
Gen6: 15 15
Gen7: 15 15
Gen8: 15 15
Gen9: 15 15
Gen10: 12 15
Gen11: 12 12
Gen12: 12 12
Gen13: 12 12
Gen14: 12 12
Gen15: 12 12
Gen16: 12 12
Gen17: 12 12
Gen18: 12 12
Gen19: 12 12
Gen20: 12 12
Gen21: 12 12
Gen22: 12 12
Gen23: 12 12
Gen24: 12 12
Gen25: 12 12
Gen26: 12 12
Gen27: 12 12
Gen28: 12 12
Gen29: 11 11
Gen30: 11 11
Gen31: 11 11
Gen32: 11 11
Gen33: 11 11
Gen34: 11 11
Gen35: 11 11
Gen36: 11 11
Gen37: 11 11
Gen38: 11 11
Gen39: 10 11
Gen40: 10 10
Gen41: 10 10
Gen42: 10 10
Gen43: 10 10
Gen44: 10 10
Gen45: 10 10
Gen46: 10 10
Gen47: 10 10
Gen48: 10 10
Gen49: 14 10
Gen50: 14 10
Gen51: 14 10
Gen52: 14 10
Gen53: 14 10
Gen54: 14 10
Gen55: 14 10
Gen56: 14 10
Gen57: 14 10
Gen58: 14 10
Gen59: 11 10
Gen60: 11 10
Gen61: 11 10
Gen62: 11 10
Gen63: 11 10
Gen64: 11 10
Gen65: 11 10
Gen66: 11 10
Gen67: 11 10
Gen68: 11 10
Gen69: 11 10
Gen70: 11 10
Gen71: 11 10
Gen72: 11 10
Gen73: 11 10
Gen74: 11 10
Gen75: 11 10
Gen76: 11 10
Gen77: 11 10
Gen78: 11 10
Gen79: 14 10
Gen80: 14 10
Gen81: 14 10
Gen82: 14 10
Gen83: 14 10
Gen84: 14 10
Gen85: 14 10
Gen86: 14 10
Gen87: 14 10
Gen88: 14 10
Gen89: 11 10
Gen90: 11 10
Gen91: 11 10
Gen92: 11 10
Gen93: 11 10
Gen94: 11 10
Gen95: 11 10
Gen96: 11 10
Gen97: 11 10
Gen98: 11 10
Gen99: 14 10
Gen100: 14 10
Gen101: 14 10
Gen102: 14 10
Gen103: 14 10
Gen104: 14 10
Gen105: 14 10
Gen106: 14 10
Gen107: 14 10
Gen108: 14 10
Gen109: 13 10
Gen110: 11 10
Gen111: 11 10
Gen112: 11 10
Gen113: 11 10
Gen114: 11 10
Gen115: 11 10
Gen116: 11 10
Gen117: 11 10
Gen118: 11 10
Gen119: 11 10
Gen120: 12 10
Gen121: 12 10
Gen122: 12 10
Gen123: 12 10
Gen124: 12 10
Gen125: 12 10
Gen126: 12 10
Gen127: 12 10
Gen128: 12 10
Gen129: 12 10
Gen130: 10 10
Gen131: 10 10
Gen132: 9 9
Gen133: 9 9
Gen134: 9 9
Gen135: 9 9
Gen136: 9 9
Gen137: 9 9
Gen138: 9 9
Gen139: 9 9
Gen140: 9 9
Gen141: 9 9
Gen142: 14 9
Gen143: 14 9
Gen144: 14 9
Gen145: 14 9
Gen146: 14 9
Gen147: 14 9
Gen148: 14 9
Gen149: 14 9
Gen150: 14 9
Gen151: 14 9
Gen152: 12 9
Gen153: 12 9
Gen154: 12 9
Gen155: 12 9
Gen156: 12 9
Gen157: 12 9
Gen158: 12 9
Gen159: 12 9
Gen160: 12 9
Gen161: 12 9
Gen162: 15 9
Gen163: 15 9
Gen164: 15 9
Gen165: 15 9
Gen166: 15 9
Gen167: 15 9
Gen168: 15 9
Gen169: 15 9
Gen170: 15 9
Gen171: 15 9
Gen172: 12 9
Gen173: 12 9
Gen174: 12 9
Gen175: 12 9
Gen176: 12 9
Gen177: 12 9
Gen178: 12 9
Gen179: 12 9
Gen180: 12 9
Gen181: 12 9
Gen182: 12 9
Gen183: 12 9
Gen184: 12 9
Gen185: 12 9
Gen186: 12 9
Gen187: 12 9
Gen188: 12 9
Gen189: 12 9
Gen190: 12 9
Gen191: 12 9
Gen192: 12 9
Gen193: 12 9
Gen194: 12 9
Gen195: 12 9
Gen196: 12 9
Gen197: 12 9
Gen198: 12 9
Gen199: 12 9
Gen200: 12 9
Gen201: 12 9
Gen202: 10 9
Gen203: 10 9
Gen204: 10 9
Gen205: 10 9
Gen206: 10 9
Gen207: 10 9
Gen208: 10 9
Gen209: 10 9
Gen210: 10 9
Gen211: 10 9
Gen212: 12 9
Gen213: 12 9
Gen214: 12 9
Gen215: 12 9
Gen216: 12 9
Gen217: 12 9
Gen218: 12 9
Gen219: 12 9
Gen220: 12 9
