Name: 400-20-30
Gen0: 4012 4012
Gen1: 2009 2009
Gen2: 1009 1009
Gen3: 8 8
Gen4: 8 8
Gen5: 8 8
Gen6: 8 8
Gen7: 8 8
Gen8: 8 8
Gen9: 8 8
Gen10: 8 8
Gen11: 8 8
Gen12: 8 8
Gen13: 9019 8
Gen14: 7021 8
Gen15: 5023 8
Gen16: 3025 8
Gen17: 2026 8
Gen18: 1027 8
Gen19: 1027 8
Gen20: 1027 8
Gen21: 1027 8
Gen22: 1027 8
Gen23: 1027 8
Gen24: 1027 8
Gen25: 1027 8
Gen26: 1027 8
Gen27: 1027 8
Gen28: 8 8
Gen29: 8 8
Gen30: 8 8
Gen31: 8 8
Gen32: 8 8
Gen33: 8 8
Gen34: 8 8
Gen35: 8 8
Gen36: 8 8
Gen37: 8 8
Gen38: 8 8
Gen39: 8 8
Gen40: 8 8
Gen41: 8 8
Gen42: 8 8
Gen43: 8 8
Gen44: 8 8
Gen45: 8 8
Gen46: 8 8
Gen47: 8 8
Gen48: 2011 8
Gen49: 1010 8
Gen50: 1010 8
Gen51: 1010 8
Gen52: 1010 8
Gen53: 1009 8
Gen54: 1009 8
Gen55: 8 8
Gen56: 8 8
Gen57: 8 8
Gen58: 8 8
Gen59: 8 8
Gen60: 8 8
Gen61: 8 8
Gen62: 8 8
Gen63: 8 8
Gen64: 8 8
Gen65: 8 8
Gen66: 8 8
Gen67: 8 8
Gen68: 8 8
Gen69: 8 8
Gen70: 8 8
Gen71: 8 8
Gen72: 8 8
Gen73: 8 8
Gen74: 8 8
Gen75: 8 8
Gen76: 8 8
Gen77: 8 8
Gen78: 8 8
Gen79: 8 8
Gen80: 8 8
Gen81: 8 8
Gen82: 8 8
Gen83: 8 8
Gen84: 8 8
Gen85: 7021 8
Gen86: 6022 8
Gen87: 5023 8
Gen88: 4024 8
Gen89: 3025 8
Gen90: 2026 8
Gen91: 1027 8
Gen92: 1027 8
Gen93: 1027 8
Gen94: 1027 8
Gen95: 1027 8
Gen96: 1027 8
Gen97: 1027 8
Gen98: 1027 8
Gen99: 1027 8
Gen100: 1027 8
Gen101: 8 8
Gen102: 8 8
Gen103: 8 8
Gen104: 8 8
Gen105: 8 8
Gen106: 8 8
Gen107: 8 8
Gen108: 8 8
Gen109: 8 8
Gen110: 8 8
Gen111: 4012 8
Gen112: 3010 8
Gen113: 1009 8
Gen114: 1009 8
Gen115: 1009 8
Gen116: 1009 8
Gen117: 1009 8
Gen118: 1009 8
Gen119: 1009 8
Gen120: 1009 8
Gen121: 1009 8
Gen122: 8 8
Gen123: 8 8
Gen124: 8 8
