Name: 600-20-30
Gen0: 9017 9017
Gen1: 7015 7015
Gen2: 5013 5013
Gen3: 4012 4012
Gen4: 4011 4011
Gen5: 4011 4011
Gen6: 4011 4011
Gen7: 4011 4011
Gen8: 4011 4011
Gen9: 4011 4011
Gen10: 4011 4011
Gen11: 4011 4011
Gen12: 4011 4011
Gen13: 4011 4011
Gen14: 10 4011
Gen15: 10 10
Gen16: 10 10
Gen17: 10 10
Gen18: 10 10
Gen19: 10 10
Gen20: 10 10
Gen21: 10 10
Gen22: 10 10
Gen23: 10 10
Gen24: 10020 10
Gen25: 7016 10
Gen26: 6015 10
Gen27: 5015 10
Gen28: 4014 10
Gen29: 4012 10
Gen30: 3012 10
Gen31: 2012 10
Gen32: 2011 10
Gen33: 2011 10
Gen34: 2011 10
Gen35: 2011 10
Gen36: 2011 10
Gen37: 2011 10
Gen38: 2011 10
Gen39: 2011 10
Gen40: 2011 10
Gen41: 2011 10
Gen42: 1011 10
Gen43: 1011 10
Gen44: 1011 10
Gen45: 1011 10
Gen46: 1011 10
Gen47: 1011 10
Gen48: 1011 10
Gen49: 1011 10
Gen50: 1011 10
Gen51: 1011 10
Gen52: 10 10
Gen53: 10 10
Gen54: 10 10
Gen55: 10 10
Gen56: 10 10
Gen57: 10 10
Gen58: 10 10
Gen59: 10 10
Gen60: 10 10
Gen61: 10 10
Gen62: 10 10
Gen63: 10 10
Gen64: 10 10
Gen65: 10 10
Gen66: 10 10
Gen67: 10 10
Gen68: 10 10
Gen69: 10 10
Gen70: 10 10
Gen71: 10 10
Gen72: 4012 10
Gen73: 4012 10
Gen74: 4012 10
Gen75: 4012 10
Gen76: 4012 10
Gen77: 4012 10
Gen78: 4012 10
Gen79: 4012 10
Gen80: 4012 10
Gen81: 4012 10
Gen82: 10 10
Gen83: 10 10
Gen84: 10 10
Gen85: 10 10
Gen86: 10 10
Gen87: 10 10
Gen88: 10 10
Gen89: 10 10
Gen90: 10 10
Gen91: 10 10
Gen92: 8018 10
Gen93: 5014 10
Gen94: 3011 10
Gen95: 2011 10
Gen96: 1011 10
Gen97: 1011 10
Gen98: 1011 10
Gen99: 1011 10
Gen100: 1011 10
Gen101: 1011 10
Gen102: 1011 10
Gen103: 1011 10
Gen104: 1011 10
Gen105: 1011 10
Gen106: 10 10
Gen107: 10 10
Gen108: 10 10
Gen109: 10 10
Gen110: 10 10
Gen111: 10 10
Gen112: 10 10
Gen113: 10 10
Gen114: 10 10
Gen115: 10 10
Gen116: 5015 10
Gen117: 4012 10
Gen118: 3012 10
Gen119: 2011 10
Gen120: 1011 10
Gen121: 10 10
Gen122: 10 10
Gen123: 10 10
Gen124: 10 10
Gen125: 10 10
Gen126: 10 10
Gen127: 10 10
Gen128: 10 10
Gen129: 10 10
Gen130: 10 10
Gen131: 2012 10
Gen132: 1011 10
Gen133: 10 10
Gen134: 10 10
Gen135: 10 10
Gen136: 10 10
Gen137: 10 10
Gen138: 10 10
Gen139: 10 10
Gen140: 10 10
Gen141: 10 10
Gen142: 10 10
Gen143: 9 10
Gen144: 9 9
Gen145: 9 9
Gen146: 9 9
Gen147: 9 9
Gen148: 9 9
Gen149: 9 9
Gen150: 9 9
Gen151: 9 9
Gen152: 9 9
Gen153: 2012 9
Gen154: 1011 9
Gen155: 10 9
Gen156: 10 9
Gen157: 10 9
Gen158: 10 9
Gen159: 10 9
Gen160: 10 9
Gen161: 10 9
Gen162: 10 9
Gen163: 10 9
Gen164: 10 9
Gen165: 1011 9
Gen166: 1011 9
Gen167: 1011 9
Gen168: 1011 9
Gen169: 1011 9
Gen170: 1011 9
Gen171: 1011 9
Gen172: 1011 9
Gen173: 1011 9
Gen174: 1011 9
Gen175: 10017 9
Gen176: 8014 9
Gen177: 7013 9
Gen178: 6013 9
