Name: 20-35-50
Gen0: 13028 13028
Gen1: 10022 10022
Gen2: 6018 6018
Gen3: 2012 2012
Gen4: 8 8
Gen5: 6 6
Gen6: 5 5
Gen7: 10 5
Gen8: 10 5
Gen9: 5 5
Gen10: 9 5
Gen11: 8 5
Gen12: 9 5
Gen13: 7 5
Gen14: 11 5
Gen15: 12 5
Gen16: 15 5
Gen17: 12 5
Gen18: 15 5
Gen19: 12 5
Gen20: 11 5
Gen21: 6 5
Gen22: 6 5
Gen23: 5 5
Gen24: 6 5
Gen25: 1015 5
Gen26: 6020 5
Gen27: 2014 5
Gen28: 9 5
Gen29: 8 5
Gen30: 12 5
Gen31: 12 5
Gen32: 12 5
Gen33: 13 5
Gen34: 13 5
Gen35: 12 5
Gen36: 5020 5
Gen37: 1016 5
Gen38: 12 5
Gen39: 12 5
Gen40: 11 5
Gen41: 15 5
Gen42: 3018 5
Gen43: 5020 5
Gen44: 15 5
Gen45: 5020 5
Gen46: 15030 5
Gen47: 8023 5
Gen48: 4019 5
Gen49: 10 5
Gen50: 9 5
Gen51: 9 5
Gen52: 13 5
Gen53: 12 5
Gen54: 14 5
Gen55: 13028 5
Gen56: 12 5
Gen57: 11 5
Gen58: 10 5
Gen59: 11 5
Gen60: 13 5
Gen61: 7 5
Gen62: 5 5
Gen63: 5 5
Gen64: 12 5
Gen65: 5 5
Gen66: 4 4
Gen67: 3 3
Gen68: 12 3
Gen69: 5 3
Gen70: 7 3
Gen71: 9 3
Gen72: 6 3
Gen73: 5 3
Gen74: 6 3
Gen75: 10 3
Gen76: 6 3
Gen77: 1012 3
Gen78: 8 3
Gen79: 5 3
Gen80: 4 3
Gen81: 3 3
Gen82: 5 3
Gen83: 9 3
Gen84: 5 3
Gen85: 7 3
Gen86: 7 3
Gen87: 8 3
Gen88: 9 3
Gen89: 1014 3
Gen90: 11 3
Gen91: 8 3
Gen92: 7 3
Gen93: 8 3
Gen94: 6 3
Gen95: 1012 3
Gen96: 11 3
Gen97: 1013 3
Gen98: 7022 3
Gen99: 5020 3
Gen100: 1016 3
Gen101: 12 3
Gen102: 4 3
Gen103: 3 3
Gen104: 4 3
Gen105: 10 3
Gen106: 11 3
Gen107: 2015 3
Gen108: 8 3
Gen109: 6 3
Gen110: 4 3
Gen111: 7 3
Gen112: 11 3
Gen113: 1015 3
Gen114: 8 3
Gen115: 12 3
Gen116: 9024 3
Gen117: 10025 3
Gen118: 1016 3
Gen119: 13 3
Gen120: 12 3
Gen121: 12 3
Gen122: 15 3
Gen123: 4019 3
Gen124: 4019 3
Gen125: 4019 3
Gen126: 15026 3
Gen127: 5020 3
Gen128: 5020 3
Gen129: 7020 3
Gen130: 5020 3
Gen131: 5020 3
Gen132: 2017 3
Gen133: 8023 3
Gen134: 7022 3
Gen135: 1014 3
Gen136: 1014 3
Gen137: 1013 3
Gen138: 8023 3
Gen139: 5020 3
Gen140: 1016 3
Gen141: 15 3
Gen142: 15 3
Gen143: 6021 3
Gen144: 12 3
Gen145: 4 3
Gen146: 5 3
Gen147: 6 3
Gen148: 4 3
Gen149: 9 3
Gen150: 1015 3
Gen151: 5 3
Gen152: 4 3
Gen153: 7 3
Gen154: 4 3
Gen155: 9 3
Gen156: 9 3
Gen157: 13 3
Gen158: 2016 3
Gen159: 9 3
Gen160: 10 3
Gen161: 14 3
Gen162: 7 3
Gen163: 7 3
Gen164: 6 3
Gen165: 1014 3
Gen166: 8 3
Gen167: 8023 3
Gen168: 12027 3
Gen169: 11026 3
Gen170: 17032 3
Gen171: 9024 3
Gen172: 5020 3
Gen173: 4018 3
Gen174: 4019 3
Gen175: 6021 3
Gen176: 10025 3
Gen177: 10025 3
Gen178: 10025 3
Gen179: 15 3
Gen180: 14 3
Gen181: 13 3
Gen182: 13 3
Gen183: 11 3
Gen184: 12 3
Gen185: 4 3
Gen186: 2017 3
Gen187: 7 3
Gen188: 6 3
Gen189: 7 3
Gen190: 8 3
Gen191: 6 3
Gen192: 5 3
Gen193: 8 3
Gen194: 10 3
Gen195: 9 3
Gen196: 12 3
Gen197: 13 3
Gen198: 2016 3
Gen199: 10 3
Gen200: 11 3
Gen201: 10 3
Gen202: 12 3
Gen203: 7 3
Gen204: 6 3
Gen205: 4 3
Gen206: 1015 3
Gen207: 10024 3
Gen208: 5020 3
Gen209: 4018 3
Gen210: 16027 3
Gen211: 8023 3
Gen212: 5019 3
Gen213: 11 3
Gen214: 9 3
Gen215: 9 3
Gen216: 13 3
Gen217: 3018 3
Gen218: 6021 3
Gen219: 13 3
Gen220: 13 3
Gen221: 12 3
Gen222: 13 3
Gen223: 12 3
Gen224: 14 3
Gen225: 6 3
Gen226: 1013 3
Gen227: 9024 3
Gen228: 7022 3
Gen229: 5020 3
Gen230: 5018 3
Gen231: 5018 3
Gen232: 7022 3
Gen233: 1014 3
Gen234: 3018 3
Gen235: 7 3
Gen236: 11 3
Gen237: 2017 3
Gen238: 1016 3
Gen239: 2017 3
Gen240: 6021 3
Gen241: 7022 3
Gen242: 2017 3
Gen243: 4018 3
Gen244: 1016 3
Gen245: 1016 3
Gen246: 2017 3
Gen247: 3018 3
Gen248: 2017 3
Gen249: 2016 3
Gen250: 9 3
Gen251: 7 3
Gen252: 4 3
Gen253: 4 3
Gen254: 13 3
Gen255: 5019 3
Gen256: 8023 3
Gen257: 3018 3
Gen258: 8 3
Gen259: 5 3
Gen260: 4 3
Gen261: 3 3
Gen262: 3 3
Gen263: 8 3
Gen264: 3 3
Gen265: 10 3
Gen266: 16031 3
Gen267: 12 3
Gen268: 7 3
Gen269: 5 3
Gen270: 6 3
Gen271: 7 3
Gen272: 8 3
Gen273: 6 3
Gen274: 8 3
Gen275: 1016 3
Gen276: 14 3
Gen277: 14 3
Gen278: 8 3
Gen279: 14 3
Gen280: 1015 3
Gen281: 7021 3
Gen282: 2015 3
Gen283: 5019 3
Gen284: 8022 3
Gen285: 6021 3
Gen286: 5020 3
Gen287: 6021 3
Gen288: 12 3
Gen289: 11 3
Gen290: 4016 3
Gen291: 4016 3
Gen292: 4016 3
Gen293: 4016 3
Gen294: 11026 3
Gen295: 10025 3
Gen296: 9024 3
Gen297: 4019 3
Gen298: 12 3
Gen299: 11 3
Gen300: 10 3
