Name: 60-35-50
Gen0: 10 10
Gen1: 10 10
Gen2: 10 10
Gen3: 9 9
Gen4: 9 9
Gen5: 9 9
Gen6: 9 9
Gen7: 9 9
Gen8: 9 9
Gen9: 9 9
Gen10: 10 9
Gen11: 10 9
Gen12: 10 9
Gen13: 7 9
Gen14: 7 7
Gen15: 7 7
Gen16: 7 7
Gen17: 5 5
Gen18: 5 5
Gen19: 5 5
Gen20: 5 5
Gen21: 5 5
Gen22: 6 5
Gen23: 5 5
Gen24: 6 5
Gen25: 6 5
Gen26: 6 5
Gen27: 6 5
Gen28: 6 5
Gen29: 6 5
Gen30: 6 5
Gen31: 6 5
Gen32: 6 5
Gen33: 7 5
Gen34: 7 5
Gen35: 7 5
Gen36: 7 5
Gen37: 5 5
Gen38: 5 5
Gen39: 5 5
Gen40: 6 5
Gen41: 6 5
Gen42: 6 5
Gen43: 7 5
Gen44: 6 5
Gen45: 6 5
Gen46: 7 5
Gen47: 6 5
Gen48: 7 5
Gen49: 7 5
Gen50: 7 5
Gen51: 6 5
Gen52: 6 5
Gen53: 6 5
Gen54: 6 5
Gen55: 6 5
Gen56: 6 5
Gen57: 5 5
Gen58: 5 5
Gen59: 5 5
Gen60: 6 5
Gen61: 6 5
Gen62: 6 5
Gen63: 6 5
Gen64: 6 5
Gen65: 6 5
Gen66: 6 5
Gen67: 8 5
Gen68: 8 5
Gen69: 8 5
Gen70: 8 5
Gen71: 9 5
Gen72: 8 5
Gen73: 8 5
Gen74: 9 5
Gen75: 9 5
Gen76: 9 5
Gen77: 9 5
Gen78: 9 5
Gen79: 9 5
Gen80: 9 5
Gen81: 10 5
Gen82: 9 5
Gen83: 9 5
Gen84: 9 5
Gen85: 10 5
Gen86: 9 5
Gen87: 9 5
Gen88: 9 5
Gen89: 9 5
Gen90: 9 5
Gen91: 9 5
Gen92: 9 5
Gen93: 9 5
Gen94: 9 5
Gen95: 9 5
Gen96: 9 5
Gen97: 9 5
Gen98: 9 5
Gen99: 9 5
Gen100: 9 5
Gen101: 9 5
Gen102: 9 5
Gen103: 9 5
Gen104: 9 5
Gen105: 9 5
Gen106: 3 5
Gen107: 3 3
Gen108: 4 3
Gen109: 3 3
Gen110: 3 3
Gen111: 3 3
Gen112: 4 3
Gen113: 4 3
Gen114: 4 3
Gen115: 4 3
Gen116: 4 3
Gen117: 4 3
Gen118: 4 3
Gen119: 10 3
Gen120: 10 3
Gen121: 10 3
Gen122: 10 3
Gen123: 10 3
Gen124: 9 3
Gen125: 9 3
Gen126: 9 3
Gen127: 9 3
Gen128: 9 3
Gen129: 9 3
Gen130: 9 3
Gen131: 9 3
Gen132: 9 3
Gen133: 9 3
Gen134: 4 3
Gen135: 4 3
Gen136: 4 3
Gen137: 4 3
Gen138: 4 3
Gen139: 5 3
Gen140: 6 3
Gen141: 7 3
Gen142: 7 3
Gen143: 7 3
Gen144: 9 3
Gen145: 9 3
Gen146: 9 3
Gen147: 9 3
Gen148: 9 3
Gen149: 9 3
Gen150: 9 3
Gen151: 9 3
Gen152: 9 3
Gen153: 10 3
Gen154: 4 3
Gen155: 4 3
Gen156: 4 3
Gen157: 4 3
Gen158: 4 3
Gen159: 4 3
Gen160: 4 3
Gen161: 4 3
Gen162: 4 3
Gen163: 5 3
