Name: 40-20-30
Gen0: 7 7
Gen1: 7 7
Gen2: 7 7
Gen3: 7 7
Gen4: 7 7
Gen5: 7 7
Gen6: 7 7
Gen7: 7 7
Gen8: 7 7
Gen9: 7 7
Gen10: 3009 7
Gen11: 2008 7
Gen12: 1007 7
Gen13: 6 6
Gen14: 6 6
Gen15: 6 6
Gen16: 6 6
Gen17: 7 6
Gen18: 7 6
Gen19: 7 6
Gen20: 7 6
Gen21: 7 6
Gen22: 8 6
Gen23: 7 6
Gen24: 6 6
Gen25: 6 6
Gen26: 6 6
Gen27: 6 6
Gen28: 6 6
Gen29: 6 6
Gen30: 6 6
Gen31: 6 6
Gen32: 6 6
Gen33: 6 6
Gen34: 4 6
Gen35: 4 4
Gen36: 4 4
Gen37: 4 4
Gen38: 4 4
Gen39: 4 4
Gen40: 4 4
Gen41: 5 4
Gen42: 5 4
Gen43: 6 4
Gen44: 5 4
Gen45: 5 4
Gen46: 5 4
Gen47: 5 4
Gen48: 5 4
Gen49: 5 4
Gen50: 5 4
Gen51: 5 4
Gen52: 5 4
Gen53: 6 4
Gen54: 5 4
Gen55: 5 4
Gen56: 5 4
Gen57: 4 4
Gen58: 4 4
Gen59: 4 4
Gen60: 4 4
Gen61: 4 4
Gen62: 4 4
Gen63: 4 4
Gen64: 5 4
Gen65: 4 4
Gen66: 5 4
Gen67: 5 4
Gen68: 6 4
Gen69: 5 4
Gen70: 5 4
Gen71: 5 4
Gen72: 4 4
Gen73: 4 4
Gen74: 4 4
Gen75: 4 4
Gen76: 3 3
Gen77: 3 3
Gen78: 4 3
Gen79: 3 3
Gen80: 4 3
Gen81: 5 3
Gen82: 5 3
Gen83: 5 3
Gen84: 6 3
Gen85: 6 3
Gen86: 6 3
Gen87: 6 3
Gen88: 6 3
Gen89: 5 3
Gen90: 5 3
Gen91: 6 3
Gen92: 6 3
Gen93: 6 3
Gen94: 6 3
Gen95: 6 3
Gen96: 6 3
Gen97: 7 3
Gen98: 7 3
Gen99: 6 3
Gen100: 6 3
Gen101: 6 3
Gen102: 6 3
Gen103: 6 3
Gen104: 6 3
Gen105: 6 3
Gen106: 6 3
Gen107: 6 3
Gen108: 6 3
Gen109: 5 3
Gen110: 5 3
Gen111: 6 3
Gen112: 6 3
Gen113: 6 3
Gen114: 6 3
Gen115: 6 3
Gen116: 6 3
Gen117: 6 3
Gen118: 6 3
Gen119: 7 3
Gen120: 7 3
Gen121: 7 3
Gen122: 7 3
Gen123: 6 3
Gen124: 6 3
Gen125: 6 3
Gen126: 4 3
Gen127: 4 3
Gen128: 4 3
Gen129: 4 3
Gen130: 4 3
Gen131: 4 3
Gen132: 4 3
Gen133: 5 3
Gen134: 6 3
Gen135: 6 3
Gen136: 4 3
Gen137: 4 3
Gen138: 4 3
Gen139: 4 3
Gen140: 4 3
Gen141: 4 3
Gen142: 4 3
Gen143: 5 3
Gen144: 4 3
Gen145: 5 3
Gen146: 5 3
Gen147: 5 3
Gen148: 4 3
Gen149: 4 3
Gen150: 5 3
Gen151: 5 3
Gen152: 4 3
Gen153: 5 3
Gen154: 4 3
Gen155: 4 3
Gen156: 3 3
Gen157: 4 3
Gen158: 4 3
Gen159: 4 3
Gen160: 3 3
Gen161: 3 3
Gen162: 3 3
Gen163: 3 3
Gen164: 4 3
Gen165: 4 3
Gen166: 4 3
Gen167: 5 3
Gen168: 5 3
Gen169: 5 3
Gen170: 4 3
Gen171: 5 3
Gen172: 5 3
Gen173: 5 3
Gen174: 5 3
Gen175: 5 3
Gen176: 5 3
Gen177: 5 3
Gen178: 5 3
Gen179: 3 3
Gen180: 3 3
Gen181: 3 3
Gen182: 3 3
Gen183: 3 3
Gen184: 3 3
Gen185: 3 3
Gen186: 3 3
Gen187: 4 3
Gen188: 4 3
Gen189: 3010 3
Gen190: 3010 3
Gen191: 3010 3
Gen192: 7 3
Gen193: 7 3
Gen194: 8 3
Gen195: 7 3
Gen196: 6 3
Gen197: 6 3
Gen198: 6 3
Gen199: 6 3
Gen200: 6 3
Gen201: 6 3
Gen202: 6 3
Gen203: 6 3
Gen204: 6 3
Gen205: 6 3
Gen206: 5 3
Gen207: 5 3
Gen208: 5 3
Gen209: 5 3
Gen210: 5 3
Gen211: 5 3
Gen212: 5 3
Gen213: 5 3
Gen214: 6 3
Gen215: 6 3
Gen216: 3011 3
Gen217: 2010 3
Gen218: 8 3
Gen219: 8 3
Gen220: 8 3
Gen221: 8 3
Gen222: 8 3
Gen223: 8 3
Gen224: 8 3
Gen225: 8 3
Gen226: 8 3
Gen227: 8 3
Gen228: 6 3
Gen229: 6 3
Gen230: 7 3
Gen231: 6 3
Gen232: 7 3
Gen233: 6 3
Gen234: 7 3
Gen235: 8 3
Gen236: 7 3
Gen237: 6 3
Gen238: 6 3
Gen239: 6 3
Gen240: 6 3
Gen241: 6 3
Gen242: 5 3
Gen243: 6 3
Gen244: 5 3
Gen245: 5 3
Gen246: 5 3
Gen247: 5 3
Gen248: 5 3
Gen249: 5 3
Gen250: 5 3
Gen251: 5 3
Gen252: 5 3
Gen253: 6 3
Gen254: 2009 3
Gen255: 2009 3
Gen256: 2009 3
Gen257: 2009 3
Gen258: 2010 3
Gen259: 2010 3
Gen260: 2010 3
Gen261: 2009 3
Gen262: 2010 3
Gen263: 2010 3
Gen264: 2011 3
Gen265: 2011 3
Gen266: 2011 3
Gen267: 2011 3
Gen268: 2011 3
Gen269: 2011 3
Gen270: 2011 3
Gen271: 1008 3
Gen272: 1008 3
Gen273: 1008 3
Gen274: 1009 3
Gen275: 1009 3
Gen276: 1009 3
Gen277: 1009 3
Gen278: 1009 3
Gen279: 1010 3
Gen280: 1010 3
Gen281: 7 3
Gen282: 7 3
Gen283: 7 3
Gen284: 7 3
Gen285: 7 3
Gen286: 6 3
Gen287: 6 3
Gen288: 5 3
Gen289: 5 3
Gen290: 5 3
Gen291: 5 3
Gen292: 5 3
Gen293: 5 3
Gen294: 5 3
Gen295: 6 3
Gen296: 6 3
Gen297: 7 3
Gen298: 4010 3
Gen299: 3009 3
Gen300: 2009 3
