Name: 60-35-50
Gen0: 7 7
Gen1: 7 7
Gen2: 7 7
Gen3: 7 7
Gen4: 7 7
Gen5: 7 7
Gen6: 7 7
Gen7: 8 7
Gen8: 8 7
Gen9: 8 7
Gen10: 10 7
Gen11: 10 7
Gen12: 10 7
Gen13: 10 7
Gen14: 10 7
Gen15: 9 7
Gen16: 9 7
Gen17: 7 7
Gen18: 7 7
Gen19: 6 6
Gen20: 6 6
Gen21: 6 6
Gen22: 7 6
Gen23: 8 6
Gen24: 7 6
Gen25: 7 6
Gen26: 7 6
Gen27: 7 6
Gen28: 7 6
Gen29: 7 6
Gen30: 7 6
Gen31: 7 6
Gen32: 7 6
Gen33: 7 6
Gen34: 6 6
Gen35: 7 6
Gen36: 6 6
Gen37: 7 6
Gen38: 7 6
Gen39: 8 6
Gen40: 7 6
Gen41: 7 6
Gen42: 7 6
Gen43: 7 6
Gen44: 6 6
Gen45: 6 6
Gen46: 6 6
Gen47: 6 6
Gen48: 7 6
Gen49: 6 6
Gen50: 7 6
Gen51: 7 6
Gen52: 7 6
Gen53: 7 6
Gen54: 7 6
Gen55: 7 6
Gen56: 7 6
Gen57: 7 6
Gen58: 7 6
Gen59: 9 6
Gen60: 9 6
Gen61: 9 6
Gen62: 9 6
Gen63: 9 6
Gen64: 9 6
Gen65: 9 6
Gen66: 10 6
Gen67: 9 6
Gen68: 9 6
Gen69: 10 6
Gen70: 10 6
Gen71: 10 6
Gen72: 10 6
Gen73: 10 6
Gen74: 10 6
Gen75: 10 6
Gen76: 10 6
Gen77: 10 6
Gen78: 10 6
Gen79: 10 6
Gen80: 10 6
Gen81: 10 6
Gen82: 11 6
Gen83: 11 6
Gen84: 11 6
Gen85: 10 6
Gen86: 10 6
Gen87: 10 6
Gen88: 10 6
Gen89: 10 6
Gen90: 10 6
Gen91: 10 6
Gen92: 10 6
Gen93: 10 6
Gen94: 9 6
Gen95: 9 6
Gen96: 9 6
Gen97: 9 6
Gen98: 8 6
Gen99: 7 6
Gen100: 7 6
Gen101: 7 6
Gen102: 7 6
Gen103: 7 6
Gen104: 7 6
Gen105: 7 6
Gen106: 7 6
Gen107: 7 6
Gen108: 7 6
Gen109: 4 6
Gen110: 4 4
Gen111: 4 4
Gen112: 3 3
Gen113: 3 3
Gen114: 3 3
Gen115: 3 3
Gen116: 2 2
Gen117: 2 2
Gen118: 2 2
Gen119: 4 2
Gen120: 2 2
Gen121: 3 2
Gen122: 3 2
Gen123: 2 2
Gen124: 2 2
Gen125: 2 2
Gen126: 2 2
Gen127: 3 2
Gen128: 2 2
Gen129: 4 2
Gen130: 2 2
Gen131: 2 2
Gen132: 4 2
Gen133: 3 2
Gen134: 3 2
Gen135: 2 2
Gen136: 2 2
Gen137: 2 2
Gen138: 2 2
Gen139: 2 2
Gen140: 2 2
Gen141: 2 2
Gen142: 4 2
Gen143: 2 2
Gen144: 4 2
Gen145: 4 2
Gen146: 4 2
Gen147: 4 2
Gen148: 4 2
Gen149: 4 2
Gen150: 3 2
Gen151: 3 2
Gen152: 3 2
Gen153: 2 2
Gen154: 3 2
Gen155: 4 2
Gen156: 3 2
Gen157: 2 2
Gen158: 2 2
Gen159: 2 2
Gen160: 2 2
Gen161: 2 2
Gen162: 4 2
Gen163: 4 2
Gen164: 2 2
Gen165: 3 2
Gen166: 2 2
Gen167: 3 2
Gen168: 3 2
Gen169: 4 2
Gen170: 4 2
Gen171: 3 2
Gen172: 3 2
Gen173: 2 2
Gen174: 2 2
Gen175: 4 2
Gen176: 3 2
Gen177: 2 2
Gen178: 2 2
Gen179: 4 2
Gen180: 4 2
Gen181: 3 2
Gen182: 5 2
Gen183: 4 2
Gen184: 4 2
Gen185: 4 2
Gen186: 3 2
Gen187: 3 2
Gen188: 3 2
Gen189: 2 2
Gen190: 3 2
Gen191: 3 2
Gen192: 3 2
Gen193: 2 2
Gen194: 2 2
Gen195: 3 2
Gen196: 3 2
Gen197: 3 2
Gen198: 3 2
Gen199: 3 2
Gen200: 3 2
Gen201: 3 2
Gen202: 3 2
Gen203: 4 2
Gen204: 4 2
Gen205: 4 2
Gen206: 4 2
Gen207: 4 2
Gen208: 4 2
Gen209: 4 2
Gen210: 4 2
Gen211: 4 2
Gen212: 5 2
Gen213: 4 2
Gen214: 4 2
Gen215: 4 2
Gen216: 4 2
Gen217: 5 2
Gen218: 4 2
Gen219: 5 2
Gen220: 4 2
Gen221: 4 2
Gen222: 5 2
Gen223: 5 2
Gen224: 6 2
Gen225: 5 2
Gen226: 4 2
Gen227: 4 2
Gen228: 4 2
Gen229: 4 2
Gen230: 4 2
Gen231: 5 2
Gen232: 4 2
Gen233: 4 2
Gen234: 4 2
Gen235: 4 2
Gen236: 5 2
Gen237: 4 2
Gen238: 4 2
Gen239: 4 2
Gen240: 4 2
Gen241: 5 2
Gen242: 4 2
Gen243: 4 2
Gen244: 4 2
Gen245: 4 2
Gen246: 4 2
Gen247: 4 2
Gen248: 4 2
Gen249: 4 2
Gen250: 4 2
Gen251: 5 2
Gen252: 5 2
Gen253: 5 2
Gen254: 5 2
Gen255: 5 2
Gen256: 5 2
Gen257: 6 2
Gen258: 6 2
Gen259: 6 2
Gen260: 6 2
Gen261: 6 2
Gen262: 3 2
Gen263: 3 2
Gen264: 3 2
Gen265: 3 2
Gen266: 3 2
Gen267: 3 2
Gen268: 3 2
Gen269: 3 2
Gen270: 3 2
Gen271: 3 2
Gen272: 4 2
Gen273: 4 2
Gen274: 4 2
Gen275: 5 2
Gen276: 4 2
Gen277: 4 2
Gen278: 4 2
Gen279: 5 2
Gen280: 4 2
Gen281: 4 2
Gen282: 5 2
Gen283: 4 2
Gen284: 4 2
Gen285: 4 2
Gen286: 4 2
Gen287: 4 2
Gen288: 4 2
Gen289: 4 2
Gen290: 4 2
Gen291: 5 2
Gen292: 4 2
Gen293: 4 2
Gen294: 5 2
Gen295: 5 2
Gen296: 4 2
Gen297: 4 2
Gen298: 4 2
Gen299: 4 2
Gen300: 5 2
