Name: 600-20-30
Gen0: 29038 29038
Gen1: 26038 26038
Gen2: 23038 23038
Gen3: 20038 20038
Gen4: 16038 16038
Gen5: 13038 13038
Gen6: 11033 11033
Gen7: 9033 9033
Gen8: 8033 8033
Gen9: 7033 7033
Gen10: 6033 6033
Gen11: 5033 5033
Gen12: 5032 5032
Gen13: 5032 5032
Gen14: 5032 5032
Gen15: 5032 5032
Gen16: 5032 5032
Gen17: 5032 5032
Gen18: 5032 5032
Gen19: 5032 5032
Gen20: 5032 5032
Gen21: 5032 5032
Gen22: 43034 5032
Gen23: 32034 5032
Gen24: 22034 5032
Gen25: 18034 5032
Gen26: 15034 5032
Gen27: 13034 5032
Gen28: 11034 5032
Gen29: 9034 5032
Gen30: 8034 5032
Gen31: 7034 5032
Gen32: 7034 5032
Gen33: 7034 5032
Gen34: 7034 5032
Gen35: 7034 5032
Gen36: 7034 5032
Gen37: 7034 5032
Gen38: 7034 5032
Gen39: 7034 5032
Gen40: 7034 5032
Gen41: 35041 5032
Gen42: 24041 5032
Gen43: 22041 5032
Gen44: 20041 5032
Gen45: 18041 5032
Gen46: 17040 5032
Gen47: 12033 5032
Gen48: 10033 5032
Gen49: 9032 5032
Gen50: 8032 5032
Gen51: 7032 5032
Gen52: 6032 5032
Gen53: 6032 5032
Gen54: 6032 5032
Gen55: 6032 5032
Gen56: 6032 5032
Gen57: 6032 5032
Gen58: 6032 5032
Gen59: 4031 4031
Gen60: 4031 4031
Gen61: 4031 4031
Gen62: 4031 4031
Gen63: 4031 4031
Gen64: 4031 4031
Gen65: 4031 4031
Gen66: 4031 4031
Gen67: 4031 4031
Gen68: 4031 4031
Gen69: 32039 4031
Gen70: 20039 4031
Gen71: 17039 4031
Gen72: 15039 4031
Gen73: 14039 4031
Gen74: 13039 4031
Gen75: 13039 4031
Gen76: 13039 4031
Gen77: 13039 4031
Gen78: 13039 4031
Gen79: 13039 4031
Gen80: 13039 4031
Gen81: 13039 4031
Gen82: 13039 4031
Gen83: 13039 4031
Gen84: 21031 4031
Gen85: 9031 4031
Gen86: 3031 3031
Gen87: 3031 3031
Gen88: 3031 3031
Gen89: 3031 3031
Gen90: 3031 3031
Gen91: 3031 3031
Gen92: 3031 3031
Gen93: 3031 3031
Gen94: 3031 3031
Gen95: 3031 3031
Gen96: 9031 3031
Gen97: 6031 3031
Gen98: 5031 3031
Gen99: 4031 3031
Gen100: 3031 3031
Gen101: 2031 2031
Gen102: 2031 2031
Gen103: 1030 1030
Gen104: 1030 1030
Gen105: 1030 1030
Gen106: 1030 1030
Gen107: 1030 1030
Gen108: 1030 1030
Gen109: 1030 1030
Gen110: 1030 1030
Gen111: 1030 1030
Gen112: 1030 1030
Gen113: 33034 1030
Gen114: 23034 1030
Gen115: 19034 1030
Gen116: 15034 1030
Gen117: 13034 1030
Gen118: 12034 1030
Gen119: 11034 1030
Gen120: 10034 1030
Gen121: 9034 1030
Gen122: 8034 1030
Gen123: 7034 1030
Gen124: 7032 1030
Gen125: 7032 1030
Gen126: 7032 1030
Gen127: 7032 1030
Gen128: 7032 1030
Gen129: 7032 1030
Gen130: 7032 1030
Gen131: 7032 1030
Gen132: 7032 1030
Gen133: 7032 1030
Gen134: 23033 1030
Gen135: 18033 1030
Gen136: 15033 1030
Gen137: 13033 1030
Gen138: 11033 1030
Gen139: 9033 1030
Gen140: 8033 1030
Gen141: 7033 1030
Gen142: 6033 1030
Gen143: 6032 1030
Gen144: 6032 1030
Gen145: 6032 1030
Gen146: 6032 1030
Gen147: 6032 1030
Gen148: 6032 1030
Gen149: 6032 1030
Gen150: 6032 1030
Gen151: 6032 1030
Gen152: 6032 1030
Gen153: 47037 1030
Gen154: 35037 1030
Gen155: 29037 1030
Gen156: 24037 1030
Gen157: 20032 1030
Gen158: 17032 1030
Gen159: 14032 1030
Gen160: 12032 1030
Gen161: 10032 1030
Gen162: 7032 1030
Gen163: 5032 1030
Gen164: 4032 1030
Gen165: 3032 1030
Gen166: 3032 1030
Gen167: 3032 1030
Gen168: 3032 1030
Gen169: 3032 1030
Gen170: 3032 1030
Gen171: 3032 1030
Gen172: 3032 1030
Gen173: 3032 1030
Gen174: 3032 1030
Gen175: 23037 1030
Gen176: 17037 1030
Gen177: 16037 1030
Gen178: 15037 1030
Gen179: 14037 1030
Gen180: 14035 1030
Gen181: 14035 1030
Gen182: 14035 1030
Gen183: 14035 1030
Gen184: 14035 1030
Gen185: 14035 1030
Gen186: 14035 1030
Gen187: 14035 1030
Gen188: 14035 1030
Gen189: 14035 1030
Gen190: 28039 1030
Gen191: 25039 1030
Gen192: 22039 1030
Gen193: 19039 1030
Gen194: 17039 1030
Gen195: 16037 1030
Gen196: 14034 1030
Gen197: 13033 1030
Gen198: 12033 1030
Gen199: 11033 1030
Gen200: 9033 1030
Gen201: 8033 1030
Gen202: 8033 1030
Gen203: 8033 1030
Gen204: 8033 1030
Gen205: 8033 1030
Gen206: 8033 1030
Gen207: 8033 1030
Gen208: 8033 1030
Gen209: 7033 1030
Gen210: 7033 1030
Gen211: 7033 1030
Gen212: 6033 1030
Gen213: 6033 1030
Gen214: 6033 1030
Gen215: 6033 1030
Gen216: 6033 1030
Gen217: 6033 1030
Gen218: 6033 1030
Gen219: 6033 1030
Gen220: 6033 1030
Gen221: 6033 1030
Gen222: 27032 1030
Gen223: 15032 1030
Gen224: 10032 1030
Gen225: 8032 1030
Gen226: 6032 1030
Gen227: 5031 1030
Gen228: 4030 1030
Gen229: 3030 1030
Gen230: 3030 1030
Gen231: 3030 1030
Gen232: 3030 1030
Gen233: 3030 1030
Gen234: 3030 1030
Gen235: 3030 1030
Gen236: 3030 1030
Gen237: 3030 1030
Gen238: 3030 1030
Gen239: 17034 1030
Gen240: 14034 1030
Gen241: 12034 1030
Gen242: 11034 1030
Gen243: 10034 1030
Gen244: 9034 1030
Gen245: 8034 1030
Gen246: 8033 1030
Gen247: 7033 1030
Gen248: 7033 1030
Gen249: 7033 1030
Gen250: 7033 1030
Gen251: 6033 1030
Gen252: 5033 1030
Gen253: 5033 1030
Gen254: 5033 1030
Gen255: 5033 1030
Gen256: 5033 1030
Gen257: 5033 1030
Gen258: 5033 1030
Gen259: 5033 1030
Gen260: 5033 1030
Gen261: 5033 1030
Gen262: 42039 1030
Gen263: 30039 1030
Gen264: 24039 1030
Gen265: 21039 1030
Gen266: 19034 1030
Gen267: 16033 1030
Gen268: 14033 1030
Gen269: 12033 1030
Gen270: 11033 1030
Gen271: 10033 1030
Gen272: 9033 1030
Gen273: 8033 1030
Gen274: 8032 1030
Gen275: 8032 1030
Gen276: 8032 1030
Gen277: 8032 1030
Gen278: 8032 1030
Gen279: 8032 1030
Gen280: 8032 1030
Gen281: 8032 1030
Gen282: 8032 1030
Gen283: 8032 1030
Gen284: 41036 1030
Gen285: 29036 1030
Gen286: 26036 1030
Gen287: 24033 1030
Gen288: 21033 1030
Gen289: 19033 1030
Gen290: 16033 1030
Gen291: 14033 1030
Gen292: 11033 1030
Gen293: 10033 1030
Gen294: 9033 1030
Gen295: 8033 1030
Gen296: 8033 1030
Gen297: 8033 1030
Gen298: 8033 1030
Gen299: 8033 1030
Gen300: 8033 1030
