Name: 200-50-80
Gen0: 60069 60069
Gen1: 45071 45071
Gen2: 31071 31071
Gen3: 23071 23071
Gen4: 17071 17071
Gen5: 11071 11071
Gen6: 7071 7071
Gen7: 5071 5071
Gen8: 4071 4071
Gen9: 3071 3071
Gen10: 3069 3069
Gen11: 3069 3069
Gen12: 3069 3069
Gen13: 3069 3069
Gen14: 3069 3069
Gen15: 3069 3069
Gen16: 3069 3069
Gen17: 3069 3069
Gen18: 3069 3069
Gen19: 3069 3069
Gen20: 71 3069
Gen21: 71 71
Gen22: 71 71
Gen23: 71 71
Gen24: 71 71
Gen25: 71 71
Gen26: 71 71
Gen27: 71 71
Gen28: 71 71
Gen29: 71 71
Gen30: 61074 71
Gen31: 50074 71
Gen32: 40074 71
Gen33: 25074 71
Gen34: 18074 71
Gen35: 12074 71
Gen36: 8074 71
Gen37: 4074 71
Gen38: 2074 71
Gen39: 1074 71
Gen40: 74 71
Gen41: 69 69
Gen42: 68 68
Gen43: 68 68
Gen44: 68 68
Gen45: 68 68
Gen46: 68 68
Gen47: 68 68
Gen48: 68 68
Gen49: 68 68
Gen50: 68 68
Gen51: 68 68
Gen52: 28073 68
Gen53: 16073 68
Gen54: 9073 68
Gen55: 5073 68
Gen56: 3073 68
Gen57: 1073 68
Gen58: 1068 68
Gen59: 1068 68
Gen60: 1068 68
Gen61: 1068 68
Gen62: 1068 68
Gen63: 1068 68
Gen64: 1068 68
Gen65: 1068 68
Gen66: 1068 68
Gen67: 1068 68
Gen68: 62066 68
Gen69: 20066 68
Gen70: 6066 68
Gen71: 66 66
Gen72: 66 66
Gen73: 66 66
Gen74: 66 66
Gen75: 66 66
Gen76: 66 66
Gen77: 66 66
Gen78: 66 66
Gen79: 66 66
Gen80: 66 66
Gen81: 73 66
Gen82: 67 66
Gen83: 67 66
Gen84: 67 66
Gen85: 67 66
Gen86: 67 66
Gen87: 67 66
Gen88: 67 66
Gen89: 67 66
Gen90: 67 66
Gen91: 67 66
Gen92: 34071 66
Gen93: 17071 66
Gen94: 13071 66
Gen95: 10071 66
Gen96: 7071 66
Gen97: 5071 66
Gen98: 3071 66
Gen99: 1071 66
Gen100: 71 66
Gen101: 71 66
Gen102: 71 66
Gen103: 71 66
Gen104: 71 66
Gen105: 71 66
Gen106: 71 66
Gen107: 71 66
Gen108: 71 66
Gen109: 71 66
Gen110: 22069 66
Gen111: 8069 66
Gen112: 5069 66
Gen113: 69 66
Gen114: 68 66
Gen115: 68 66
Gen116: 68 66
Gen117: 68 66
Gen118: 68 66
Gen119: 68 66
Gen120: 68 66
Gen121: 68 66
Gen122: 68 66
Gen123: 68 66
Gen124: 22067 66
Gen125: 2072 66
Gen126: 72 66
Gen127: 67 66
Gen128: 67 66
Gen129: 67 66
Gen130: 67 66
Gen131: 67 66
Gen132: 67 66
Gen133: 67 66
Gen134: 67 66
Gen135: 67 66
Gen136: 67 66
Gen137: 39068 66
Gen138: 18080 66
Gen139: 11080 66
Gen140: 8080 66
Gen141: 6080 66
Gen142: 5080 66
Gen143: 5068 66
Gen144: 5068 66
Gen145: 5068 66
Gen146: 5068 66
Gen147: 5068 66
Gen148: 5068 66
Gen149: 5068 66
Gen150: 5068 66
Gen151: 5068 66
Gen152: 5068 66
Gen153: 23068 66
Gen154: 5068 66
Gen155: 4068 66
Gen156: 3068 66
Gen157: 2068 66
Gen158: 2068 66
Gen159: 68 66
Gen160: 68 66
Gen161: 68 66
Gen162: 68 66
Gen163: 68 66
Gen164: 68 66
Gen165: 68 66
Gen166: 68 66
Gen167: 68 66
Gen168: 68 66
Gen169: 30067 66
Gen170: 20083 66
Gen171: 12083 66
Gen172: 7083 66
Gen173: 3083 66
Gen174: 72 66
Gen175: 69 66
Gen176: 68 66
Gen177: 67 66
Gen178: 67 66
Gen179: 67 66
Gen180: 67 66
Gen181: 67 66
Gen182: 67 66
Gen183: 67 66
Gen184: 67 66
Gen185: 67 66
Gen186: 67 66
Gen187: 67 66
Gen188: 67 66
Gen189: 67 66
Gen190: 67 66
Gen191: 67 66
Gen192: 67 66
Gen193: 67 66
Gen194: 67 66
Gen195: 67 66
Gen196: 67 66
Gen197: 44068 66
Gen198: 34068 66
Gen199: 27068 66
Gen200: 20068 66
Gen201: 14068 66
Gen202: 9068 66
Gen203: 6068 66
Gen204: 3068 66
Gen205: 2068 66
Gen206: 1068 66
Gen207: 68 66
Gen208: 68 66
Gen209: 68 66
Gen210: 68 66
Gen211: 68 66
Gen212: 67 66
Gen213: 67 66
Gen214: 67 66
Gen215: 67 66
Gen216: 67 66
Gen217: 67 66
Gen218: 67 66
Gen219: 67 66
Gen220: 67 66
Gen221: 67 66
Gen222: 66 66
Gen223: 66 66
Gen224: 66 66
Gen225: 66 66
Gen226: 66 66
Gen227: 66 66
Gen228: 66 66
Gen229: 66 66
Gen230: 66 66
Gen231: 66 66
Gen232: 18072 66
Gen233: 11072 66
Gen234: 8072 66
Gen235: 6072 66
Gen236: 5072 66
Gen237: 5072 66
Gen238: 5072 66
Gen239: 5072 66
Gen240: 5072 66
Gen241: 5072 66
Gen242: 5072 66
Gen243: 5072 66
Gen244: 5072 66
Gen245: 5072 66
Gen246: 50073 66
Gen247: 24073 66
Gen248: 11073 66
Gen249: 4073 66
Gen250: 2073 66
Gen251: 2073 66
Gen252: 2073 66
Gen253: 2073 66
Gen254: 2073 66
Gen255: 2073 66
Gen256: 2073 66
Gen257: 2073 66
Gen258: 2073 66
Gen259: 2073 66
Gen260: 19067 66
Gen261: 12067 66
Gen262: 6067 66
Gen263: 3067 66
Gen264: 1067 66
Gen265: 67 66
Gen266: 67 66
Gen267: 67 66
Gen268: 67 66
Gen269: 67 66
Gen270: 67 66
Gen271: 67 66
Gen272: 67 66
Gen273: 67 66
Gen274: 67 66
Gen275: 32068 66
Gen276: 20068 66
Gen277: 10068 66
Gen278: 6068 66
Gen279: 5068 66
Gen280: 5068 66
Gen281: 3068 66
Gen282: 1068 66
Gen283: 68 66
Gen284: 68 66
Gen285: 68 66
Gen286: 68 66
Gen287: 68 66
Gen288: 68 66
Gen289: 68 66
Gen290: 68 66
Gen291: 68 66
Gen292: 68 66
Gen293: 19069 66
Gen294: 14069 66
Gen295: 12069 66
Gen296: 11069 66
Gen297: 11069 66
Gen298: 11069 66
Gen299: 11069 66
Gen300: 11069 66
