Name: 400-50-80
Gen0: 71077 71077
Gen1: 56077 56077
Gen2: 46077 46077
Gen3: 37077 37077
Gen4: 26077 26077
Gen5: 20077 20077
Gen6: 14077 14077
Gen7: 10077 10077
Gen8: 8077 8077
Gen9: 6077 6077
Gen10: 4077 4077
Gen11: 3077 3077
Gen12: 3077 3077
Gen13: 3077 3077
Gen14: 3077 3077
Gen15: 3077 3077
Gen16: 3077 3077
Gen17: 3077 3077
Gen18: 3077 3077
Gen19: 3077 3077
Gen20: 3077 3077
Gen21: 46079 3077
Gen22: 37079 3077
Gen23: 26079 3077
Gen24: 20079 3077
Gen25: 16079 3077
Gen26: 12079 3077
Gen27: 9079 3077
Gen28: 6079 3077
Gen29: 4079 3077
Gen30: 2079 2079
Gen31: 1079 1079
Gen32: 1079 1079
Gen33: 1079 1079
Gen34: 1079 1079
Gen35: 1079 1079
Gen36: 1079 1079
Gen37: 1079 1079
Gen38: 1079 1079
Gen39: 1079 1079
Gen40: 1079 1079
Gen41: 18075 1079
Gen42: 12075 1079
Gen43: 6075 1079
Gen44: 3075 1079
Gen45: 75 75
Gen46: 75 75
Gen47: 75 75
Gen48: 75 75
Gen49: 75 75
Gen50: 75 75
Gen51: 75 75
Gen52: 75 75
Gen53: 75 75
Gen54: 75 75
Gen55: 17078 75
Gen56: 15078 75
Gen57: 11078 75
Gen58: 9078 75
Gen59: 6078 75
Gen60: 4078 75
Gen61: 3078 75
Gen62: 1078 75
Gen63: 1078 75
Gen64: 1078 75
Gen65: 1078 75
Gen66: 1078 75
Gen67: 1078 75
Gen68: 1078 75
Gen69: 1078 75
Gen70: 1078 75
Gen71: 1078 75
Gen72: 20077 75
Gen73: 13077 75
Gen74: 10077 75
Gen75: 7077 75
Gen76: 5077 75
Gen77: 4077 75
Gen78: 4077 75
Gen79: 4077 75
Gen80: 4077 75
Gen81: 4077 75
Gen82: 4077 75
Gen83: 4077 75
Gen84: 4077 75
Gen85: 4077 75
Gen86: 4077 75
Gen87: 42074 75
Gen88: 30074 75
Gen89: 22074 75
Gen90: 16074 75
Gen91: 15074 75
Gen92: 13074 75
Gen93: 12074 75
Gen94: 11074 75
Gen95: 10074 75
Gen96: 10074 75
Gen97: 10074 75
Gen98: 10074 75
Gen99: 10074 75
Gen100: 10074 75
Gen101: 10074 75
Gen102: 10074 75
Gen103: 10074 75
Gen104: 10074 75
Gen105: 40079 75
Gen106: 21079 75
Gen107: 11079 75
Gen108: 2079 75
Gen109: 79 75
Gen110: 79 75
Gen111: 79 75
Gen112: 79 75
Gen113: 79 75
Gen114: 79 75
Gen115: 79 75
Gen116: 79 75
Gen117: 79 75
Gen118: 79 75
Gen119: 33078 75
Gen120: 25078 75
Gen121: 18078 75
Gen122: 11078 75
Gen123: 7078 75
Gen124: 4078 75
Gen125: 2078 75
Gen126: 78 75
Gen127: 78 75
Gen128: 78 75
Gen129: 78 75
Gen130: 78 75
Gen131: 78 75
Gen132: 78 75
Gen133: 78 75
Gen134: 78 75
Gen135: 78 75
Gen136: 33075 75
Gen137: 28075 75
Gen138: 21075 75
Gen139: 19075 75
Gen140: 14075 75
Gen141: 12075 75
Gen142: 12075 75
Gen143: 12075 75
Gen144: 12075 75
Gen145: 12075 75
Gen146: 12075 75
Gen147: 12075 75
Gen148: 12075 75
Gen149: 12075 75
Gen150: 12075 75
Gen151: 19089 75
Gen152: 11089 75
Gen153: 9089 75
Gen154: 9089 75
Gen155: 9089 75
Gen156: 9089 75
Gen157: 9089 75
Gen158: 9089 75
Gen159: 9089 75
Gen160: 9089 75
Gen161: 9089 75
Gen162: 9089 75
Gen163: 49079 75
Gen164: 23079 75
Gen165: 15079 75
Gen166: 13079 75
Gen167: 12079 75
Gen168: 12079 75
Gen169: 12079 75
Gen170: 12079 75
Gen171: 12079 75
Gen172: 12079 75
Gen173: 12079 75
Gen174: 12079 75
Gen175: 12079 75
Gen176: 12079 75
Gen177: 14080 75
Gen178: 9080 75
Gen179: 5080 75
Gen180: 3080 75
Gen181: 1080 75
Gen182: 1080 75
Gen183: 1080 75
Gen184: 1080 75
Gen185: 1080 75
Gen186: 1080 75
Gen187: 1080 75
Gen188: 1080 75
Gen189: 1080 75
Gen190: 1080 75
